Ensembl Gene ID,Mus Ensembl Gene ID,Homology Type
ENSMUSG00000020297,ENSMUSG00000020297,ortholog_one2one
ENSMUSG00000037355,ENSMUSG00000037355,ortholog_one2one
ENSMUSG00000024896,ENSMUSG00000024896,ortholog_one2one
ENSMUSG00000038252,ENSMUSG00000038252,ortholog_one2one
ENSMUSG00000036223,ENSMUSG00000036223,ortholog_one2one
ENSMUSG00000050189,ENSMUSG00000050189,ortholog_one2one
ENSMUSG00000072974,ENSMUSG00000072974,ortholog_one2one
ENSMUSG00000038155,ENSMUSG00000038155,ortholog_one2one
ENSMUSG00000024899,ENSMUSG00000024899,ortholog_one2one
ENSMUSG00000040298,ENSMUSG00000040298,ortholog_one2one
ENSMUSG00000058216,ENSMUSG00000058216,ortholog_one2one
ENSMUSG00000072972,ENSMUSG00000072972,ortholog_one2one
ENSMUSG00000024560,ENSMUSG00000024560,ortholog_one2one
ENSMUSG00000042814,ENSMUSG00000042814,ortholog_one2one
ENSMUSG00000032099,ENSMUSG00000032099,ortholog_one2one
ENSMUSG00000089951,ENSMUSG00000089951,ortholog_one2one
ENSMUSG00000094995,ENSMUSG00000094995,ortholog_one2one
ENSMUSG00000013662,ENSMUSG00000013662,ortholog_one2one
ENSMUSG00000089872,ENSMUSG00000089872,ortholog_one2one
ENSMUSG00000028542,ENSMUSG00000028542,ortholog_one2one
ENSMUSG00000042745,ENSMUSG00000042745,ortholog_one2one
ENSMUSG00000093844,ENSMUSG00000093844,ortholog_one2one
ENSMUSG00000017724,ENSMUSG00000017724,ortholog_one2one
ENSMUSG00000091215,ENSMUSG00000091215,ortholog_one2one
ENSMUSG00000078881,ENSMUSG00000078881,ortholog_one2one
ENSMUSG00000026811,ENSMUSG00000026811,ortholog_one2one
ENSMUSG00000095724,ENSMUSG00000095724,ortholog_one2one
ENSMUSG00000024561,ENSMUSG00000024561,ortholog_one2one
ENSMUSG00000072693,ENSMUSG00000072693,ortholog_one2one
ENSMUSG00000027887,ENSMUSG00000027887,ortholog_one2one
ENSMUSG00000043441,ENSMUSG00000043441,ortholog_one2one
ENSMUSG00000002963,ENSMUSG00000002963,ortholog_one2one
ENSMUSG00000037033,ENSMUSG00000037033,ortholog_one2one
ENSMUSG00000079168,ENSMUSG00000079168,ortholog_one2one
ENSMUSG00000095199,ENSMUSG00000095199,ortholog_one2one
ENSMUSG00000034566,ENSMUSG00000034566,ortholog_one2one
ENSMUSG00000020279,ENSMUSG00000020279,ortholog_one2one
ENSMUSG00000033808,ENSMUSG00000033808,ortholog_one2one
ENSMUSG00000021500,ENSMUSG00000021500,ortholog_one2one
ENSMUSG00000073002,ENSMUSG00000073002,ortholog_one2one
ENSMUSG00000097581,ENSMUSG00000097581,ortholog_one2one
ENSMUSG00000024409,ENSMUSG00000024409,ortholog_one2one
ENSMUSG00000079031,ENSMUSG00000079031,ortholog_one2one
ENSMUSG00000020516,ENSMUSG00000020516,ortholog_one2one
ENSMUSG00000009876,ENSMUSG00000009876,ortholog_one2one
ENSMUSG00000040268,ENSMUSG00000040268,ortholog_one2one
ENSMUSG00000050732,ENSMUSG00000050732,ortholog_one2one
ENSMUSG00000029545,ENSMUSG00000029545,ortholog_one2one
ENSMUSG00000074677,ENSMUSG00000074677,ortholog_one2one
ENSMUSG00000027820,ENSMUSG00000027820,ortholog_one2one
ENSMUSG00000002372,ENSMUSG00000002372,ortholog_one2one
ENSMUSG00000052331,ENSMUSG00000052331,ortholog_one2one
ENSMUSG00000035394,ENSMUSG00000035394,ortholog_one2one
ENSMUSG00000035948,ENSMUSG00000035948,ortholog_one2one
ENSMUSG00000022101,ENSMUSG00000022101,ortholog_one2one
ENSMUSG00000053460,ENSMUSG00000053460,ortholog_one2one
ENSMUSG00000039518,ENSMUSG00000039518,ortholog_one2one
ENSMUSG00000074196,ENSMUSG00000074196,ortholog_one2one
ENSMUSG00000040009,ENSMUSG00000040009,ortholog_one2one
ENSMUSG00000058070,ENSMUSG00000058070,ortholog_one2one
ENSMUSG00000090935,ENSMUSG00000090935,ortholog_one2one
ENSMUSG00000078880,ENSMUSG00000078880,ortholog_one2one
ENSMUSG00000090173,ENSMUSG00000090173,ortholog_one2one
ENSMUSG00000039269,ENSMUSG00000039269,ortholog_one2one
ENSMUSG00000047911,ENSMUSG00000047911,ortholog_one2one
ENSMUSG00000040732,ENSMUSG00000040732,ortholog_one2one
ENSMUSG00000024857,ENSMUSG00000024857,ortholog_one2one
ENSMUSG00000074195,ENSMUSG00000074195,ortholog_one2one
ENSMUSG00000029112,ENSMUSG00000029112,ortholog_one2one
ENSMUSG00000041649,ENSMUSG00000041649,ortholog_one2one
ENSMUSG00000091174,ENSMUSG00000091174,ortholog_one2one
ENSMUSG00000078879,ENSMUSG00000078879,ortholog_one2one
ENSMUSG00000021366,ENSMUSG00000021366,ortholog_one2one
ENSMUSG00000090509,ENSMUSG00000090509,ortholog_one2one
ENSMUSG00000053907,ENSMUSG00000053907,ortholog_one2one
ENSMUSG00000006205,ENSMUSG00000006205,ortholog_one2one
ENSMUSG00000098847,ENSMUSG00000098847,ortholog_one2one
ENSMUSG00000054723,ENSMUSG00000054723,ortholog_one2one
ENSMUSG00000090738,ENSMUSG00000090738,ortholog_one2one
ENSMUSG00000019996,ENSMUSG00000019996,ortholog_one2one
ENSMUSG00000002379,ENSMUSG00000002379,ortholog_one2one
ENSMUSG00000068749,ENSMUSG00000068749,ortholog_one2one
ENSMUSG00000032108,ENSMUSG00000032108,ortholog_one2one
ENSMUSG00000039481,ENSMUSG00000039481,ortholog_one2one
ENSMUSG00000021367,ENSMUSG00000021367,ortholog_one2one
ENSMUSG00000027309,ENSMUSG00000027309,ortholog_one2one
ENSMUSG00000013663,ENSMUSG00000013663,ortholog_one2one
ENSMUSG00000038502,ENSMUSG00000038502,ortholog_one2one
ENSMUSG00000011832,ENSMUSG00000011832,ortholog_one2one
ENSMUSG00000020175,ENSMUSG00000020175,ortholog_one2one
ENSMUSG00000047980,ENSMUSG00000047980,ortholog_one2one
ENSMUSG00000040767,ENSMUSG00000040767,ortholog_one2one
ENSMUSG00000078588,ENSMUSG00000078588,ortholog_one2one
ENSMUSG00000078878,ENSMUSG00000078878,ortholog_one2one
ENSMUSG00000036333,ENSMUSG00000036333,ortholog_one2one
ENSMUSG00000078934,ENSMUSG00000078934,ortholog_one2one
ENSMUSG00000052631,ENSMUSG00000052631,ortholog_one2one
ENSMUSG00000031149,ENSMUSG00000031149,ortholog_one2one
ENSMUSG00000091411,ENSMUSG00000091411,ortholog_one2one
ENSMUSG00000037339,ENSMUSG00000037339,ortholog_one2one
ENSMUSG00000068547,ENSMUSG00000068547,ortholog_one2one
ENSMUSG00000007603,ENSMUSG00000007603,ortholog_one2one
ENSMUSG00000047517,ENSMUSG00000047517,ortholog_one2one
ENSMUSG00000026634,ENSMUSG00000026634,ortholog_one2one
ENSMUSG00000078780,ENSMUSG00000078780,ortholog_one2one
ENSMUSG00000059187,ENSMUSG00000059187,ortholog_one2one
ENSMUSG00000024856,ENSMUSG00000024856,ortholog_one2one
ENSMUSG00000046562,ENSMUSG00000046562,ortholog_one2one
ENSMUSG00000002307,ENSMUSG00000002307,ortholog_one2one
ENSMUSG00000014177,ENSMUSG00000014177,ortholog_one2one
ENSMUSG00000063785,ENSMUSG00000063785,ortholog_one2one
ENSMUSG00000035722,ENSMUSG00000035722,ortholog_one2one
ENSMUSG00000072878,ENSMUSG00000072878,ortholog_one2one
ENSMUSG00000034810,ENSMUSG00000034810,ortholog_one2one
ENSMUSG00000047213,ENSMUSG00000047213,ortholog_one2one
ENSMUSG00000078877,ENSMUSG00000078877,ortholog_one2one
ENSMUSG00000063354,ENSMUSG00000063354,ortholog_one2one
ENSMUSG00000002968,ENSMUSG00000002968,ortholog_one2one
ENSMUSG00000025885,ENSMUSG00000025885,ortholog_one2one
ENSMUSG00000013668,ENSMUSG00000013668,ortholog_one2one
ENSMUSG00000046500,ENSMUSG00000046500,ortholog_one2one
ENSMUSG00000023093,ENSMUSG00000023093,ortholog_one2one
ENSMUSG00000090273,ENSMUSG00000090273,ortholog_one2one
ENSMUSG00000090710,ENSMUSG00000090710,ortholog_one2one
ENSMUSG00000069713,ENSMUSG00000069713,ortholog_one2one
ENSMUSG00000028248,ENSMUSG00000028248,ortholog_one2one
ENSMUSG00000025982,ENSMUSG00000025982,ortholog_one2one
ENSMUSG00000048031,ENSMUSG00000048031,ortholog_one2one
ENSMUSG00000074448,ENSMUSG00000074448,ortholog_one2one
ENSMUSG00000028541,ENSMUSG00000028541,ortholog_one2one
ENSMUSG00000091248,ENSMUSG00000091248,ortholog_one2one
ENSMUSG00000006204,ENSMUSG00000006204,ortholog_one2one
ENSMUSG00000035245,ENSMUSG00000035245,ortholog_one2one
ENSMUSG00000050148,ENSMUSG00000050148,ortholog_one2one
ENSMUSG00000090588,ENSMUSG00000090588,ortholog_one2one
ENSMUSG00000009670,ENSMUSG00000009670,ortholog_one2one
ENSMUSG00000024206,ENSMUSG00000024206,ortholog_one2one
ENSMUSG00000072905,ENSMUSG00000072905,ortholog_one2one
ENSMUSG00000054728,ENSMUSG00000054728,ortholog_one2one
ENSMUSG00000048573,ENSMUSG00000048573,ortholog_one2one
ENSMUSG00000019906,ENSMUSG00000019906,ortholog_one2one
ENSMUSG00000020282,ENSMUSG00000020282,ortholog_one2one
ENSMUSG00000031150,ENSMUSG00000031150,ortholog_one2one
ENSMUSG00000096619,ENSMUSG00000096619,ortholog_one2one
ENSMUSG00000028255,ENSMUSG00000028255,ortholog_one2one
ENSMUSG00000056737,ENSMUSG00000056737,ortholog_one2one
ENSMUSG00000025145,ENSMUSG00000025145,ortholog_one2one
ENSMUSG00000073408,ENSMUSG00000073408,ortholog_one2one
ENSMUSG00000003382,ENSMUSG00000003382,ortholog_one2one
ENSMUSG00000048578,ENSMUSG00000048578,ortholog_one2one
ENSMUSG00000037608,ENSMUSG00000037608,ortholog_one2one
ENSMUSG00000025981,ENSMUSG00000025981,ortholog_one2one
ENSMUSG00000020644,ENSMUSG00000020644,ortholog_one2one
ENSMUSG00000037568,ENSMUSG00000037568,ortholog_one2one
ENSMUSG00000040483,ENSMUSG00000040483,ortholog_one2one
ENSMUSG00000040205,ENSMUSG00000040205,ortholog_one2one
ENSMUSG00000007659,ENSMUSG00000007659,ortholog_one2one
ENSMUSG00000020642,ENSMUSG00000020642,ortholog_one2one
ENSMUSG00000067787,ENSMUSG00000067787,ortholog_one2one
ENSMUSG00000030858,ENSMUSG00000030858,ortholog_one2one
ENSMUSG00000029475,ENSMUSG00000029475,ortholog_one2one
ENSMUSG00000066595,ENSMUSG00000066595,ortholog_one2one
ENSMUSG00000030859,ENSMUSG00000030859,ortholog_one2one
ENSMUSG00000039715,ENSMUSG00000039715,ortholog_one2one
ENSMUSG00000062381,ENSMUSG00000062381,ortholog_one2one
ENSMUSG00000036960,ENSMUSG00000036960,ortholog_one2one
ENSMUSG00000078876,ENSMUSG00000078876,ortholog_one2one
ENSMUSG00000096276,ENSMUSG00000096276,ortholog_one2one
ENSMUSG00000070313,ENSMUSG00000070313,ortholog_one2one
ENSMUSG00000040177,ENSMUSG00000040177,ortholog_one2one
ENSMUSG00000068747,ENSMUSG00000068747,ortholog_one2one
ENSMUSG00000030059,ENSMUSG00000030059,ortholog_one2one
ENSMUSG00000072437,ENSMUSG00000072437,ortholog_one2one
ENSMUSG00000071573,ENSMUSG00000071573,ortholog_one2one
ENSMUSG00000033379,ENSMUSG00000033379,ortholog_one2one
ENSMUSG00000074527,ENSMUSG00000074527,ortholog_one2one
ENSMUSG00000097845,ENSMUSG00000097845,ortholog_one2one
ENSMUSG00000041633,ENSMUSG00000041633,ortholog_one2one
ENSMUSG00000057072,ENSMUSG00000057072,ortholog_one2one
ENSMUSG00000011658,ENSMUSG00000011658,ortholog_one2one
ENSMUSG00000095827,ENSMUSG00000095827,ortholog_one2one
ENSMUSG00000025980,ENSMUSG00000025980,ortholog_one2one
ENSMUSG00000063179,ENSMUSG00000063179,ortholog_one2one
ENSMUSG00000074674,ENSMUSG00000074674,ortholog_one2one
ENSMUSG00000086875,ENSMUSG00000086875,ortholog_one2one
ENSMUSG00000016940,ENSMUSG00000016940,ortholog_one2one
ENSMUSG00000032110,ENSMUSG00000032110,ortholog_one2one
ENSMUSG00000035762,ENSMUSG00000035762,ortholog_one2one
ENSMUSG00000027564,ENSMUSG00000027564,ortholog_one2one
ENSMUSG00000036880,ENSMUSG00000036880,ortholog_one2one
ENSMUSG00000045767,ENSMUSG00000045767,ortholog_one2one
ENSMUSG00000024991,ENSMUSG00000024991,ortholog_one2one
ENSMUSG00000078875,ENSMUSG00000078875,ortholog_one2one
ENSMUSG00000025128,ENSMUSG00000025128,ortholog_one2one
ENSMUSG00000021497,ENSMUSG00000021497,ortholog_one2one
ENSMUSG00000079344,ENSMUSG00000079344,ortholog_one2one
ENSMUSG00000056698,ENSMUSG00000056698,ortholog_one2one
ENSMUSG00000091767,ENSMUSG00000091767,ortholog_one2one
ENSMUSG00000039519,ENSMUSG00000039519,ortholog_one2one
ENSMUSG00000096449,ENSMUSG00000096449,ortholog_one2one
ENSMUSG00000021496,ENSMUSG00000021496,ortholog_one2one
ENSMUSG00000041528,ENSMUSG00000041528,ortholog_one2one
ENSMUSG00000078872,ENSMUSG00000078872,ortholog_one2one
ENSMUSG00000028399,ENSMUSG00000028399,ortholog_one2one
ENSMUSG00000053846,ENSMUSG00000053846,ortholog_one2one
ENSMUSG00000008438,ENSMUSG00000008438,ortholog_one2one
ENSMUSG00000024766,ENSMUSG00000024766,ortholog_one2one
ENSMUSG00000040167,ENSMUSG00000040167,ortholog_one2one
ENSMUSG00000062328,ENSMUSG00000062328,ortholog_one2one
ENSMUSG00000028540,ENSMUSG00000028540,ortholog_one2one
ENSMUSG00000073676,ENSMUSG00000073676,ortholog_one2one
ENSMUSG00000070388,ENSMUSG00000070388,ortholog_one2one
ENSMUSG00000059323,ENSMUSG00000059323,ortholog_one2one
ENSMUSG00000024207,ENSMUSG00000024207,ortholog_one2one
ENSMUSG00000036299,ENSMUSG00000036299,ortholog_one2one
ENSMUSG00000026787,ENSMUSG00000026787,ortholog_one2one
ENSMUSG00000096240,ENSMUSG00000096240,ortholog_one2one
ENSMUSG00000022100,ENSMUSG00000022100,ortholog_one2one
ENSMUSG00000097112,ENSMUSG00000097112,ortholog_one2one
ENSMUSG00000029544,ENSMUSG00000029544,ortholog_one2one
ENSMUSG00000042200,ENSMUSG00000042200,ortholog_one2one
ENSMUSG00000052395,ENSMUSG00000052395,ortholog_one2one
ENSMUSG00000027167,ENSMUSG00000027167,ortholog_one2one
ENSMUSG00000024851,ENSMUSG00000024851,ortholog_one2one
ENSMUSG00000078870,ENSMUSG00000078870,ortholog_one2one
ENSMUSG00000038838,ENSMUSG00000038838,ortholog_one2one
ENSMUSG00000035765,ENSMUSG00000035765,ortholog_one2one
ENSMUSG00000021548,ENSMUSG00000021548,ortholog_one2one
ENSMUSG00000002679,ENSMUSG00000002679,ortholog_one2one
ENSMUSG00000042189,ENSMUSG00000042189,ortholog_one2one
ENSMUSG00000026632,ENSMUSG00000026632,ortholog_one2one
ENSMUSG00000078869,ENSMUSG00000078869,ortholog_one2one
ENSMUSG00000020513,ENSMUSG00000020513,ortholog_one2one
ENSMUSG00000020799,ENSMUSG00000020799,ortholog_one2one
ENSMUSG00000078868,ENSMUSG00000078868,ortholog_one2one
ENSMUSG00000030861,ENSMUSG00000030861,ortholog_one2one
ENSMUSG00000033365,ENSMUSG00000033365,ortholog_one2one
ENSMUSG00000020823,ENSMUSG00000020823,ortholog_one2one
ENSMUSG00000073434,ENSMUSG00000073434,ortholog_one2one
ENSMUSG00000031554,ENSMUSG00000031554,ortholog_one2one
ENSMUSG00000027599,ENSMUSG00000027599,ortholog_one2one
ENSMUSG00000024209,ENSMUSG00000024209,ortholog_one2one
ENSMUSG00000025979,ENSMUSG00000025979,ortholog_one2one
ENSMUSG00000020641,ENSMUSG00000020641,ortholog_one2one
ENSMUSG00000018217,ENSMUSG00000018217,ortholog_one2one
ENSMUSG00000070332,ENSMUSG00000070332,ortholog_one2one
ENSMUSG00000041977,ENSMUSG00000041977,ortholog_one2one
ENSMUSG00000028975,ENSMUSG00000028975,ortholog_one2one
ENSMUSG00000025880,ENSMUSG00000025880,ortholog_one2one
ENSMUSG00000027022,ENSMUSG00000027022,ortholog_one2one
ENSMUSG00000056666,ENSMUSG00000056666,ortholog_one2one
ENSMUSG00000040148,ENSMUSG00000040148,ortholog_one2one
ENSMUSG00000035164,ENSMUSG00000035164,ortholog_one2one
ENSMUSG00000078867,ENSMUSG00000078867,ortholog_one2one
ENSMUSG00000045775,ENSMUSG00000045775,ortholog_one2one
ENSMUSG00000050100,ENSMUSG00000050100,ortholog_one2one
ENSMUSG00000022679,ENSMUSG00000022679,ortholog_one2one
ENSMUSG00000030061,ENSMUSG00000030061,ortholog_one2one
ENSMUSG00000060279,ENSMUSG00000060279,ortholog_one2one
ENSMUSG00000052928,ENSMUSG00000052928,ortholog_one2one
ENSMUSG00000078307,ENSMUSG00000078307,ortholog_one2one
ENSMUSG00000078866,ENSMUSG00000078866,ortholog_one2one
ENSMUSG00000066979,ENSMUSG00000066979,ortholog_one2one
ENSMUSG00000028539,ENSMUSG00000028539,ortholog_one2one
ENSMUSG00000094786,ENSMUSG00000094786,ortholog_one2one
ENSMUSG00000032113,ENSMUSG00000032113,ortholog_one2one
ENSMUSG00000000435,ENSMUSG00000000435,ortholog_one2one
ENSMUSG00000062758,ENSMUSG00000062758,ortholog_one2one
ENSMUSG00000031297,ENSMUSG00000031297,ortholog_one2one
ENSMUSG00000035923,ENSMUSG00000035923,ortholog_one2one
ENSMUSG00000044646,ENSMUSG00000044646,ortholog_one2one
ENSMUSG00000040125,ENSMUSG00000040125,ortholog_one2one
ENSMUSG00000065968,ENSMUSG00000065968,ortholog_one2one
ENSMUSG00000024212,ENSMUSG00000024212,ortholog_one2one
ENSMUSG00000042670,ENSMUSG00000042670,ortholog_one2one
ENSMUSG00000062510,ENSMUSG00000062510,ortholog_one2one
ENSMUSG00000025978,ENSMUSG00000025978,ortholog_one2one
ENSMUSG00000042404,ENSMUSG00000042404,ortholog_one2one
ENSMUSG00000053289,ENSMUSG00000053289,ortholog_one2one
ENSMUSG00000036959,ENSMUSG00000036959,ortholog_one2one
ENSMUSG00000027601,ENSMUSG00000027601,ortholog_one2one
ENSMUSG00000078865,ENSMUSG00000078865,ortholog_one2one
ENSMUSG00000028959,ENSMUSG00000028959,ortholog_one2one
ENSMUSG00000030862,ENSMUSG00000030862,ortholog_one2one
ENSMUSG00000035916,ENSMUSG00000035916,ortholog_one2one
ENSMUSG00000026630,ENSMUSG00000026630,ortholog_one2one
ENSMUSG00000046550,ENSMUSG00000046550,ortholog_one2one
ENSMUSG00000078864,ENSMUSG00000078864,ortholog_one2one
ENSMUSG00000028538,ENSMUSG00000028538,ortholog_one2one
ENSMUSG00000028467,ENSMUSG00000028467,ortholog_one2one
ENSMUSG00000031697,ENSMUSG00000031697,ortholog_one2one
ENSMUSG00000030335,ENSMUSG00000030335,ortholog_one2one
ENSMUSG00000056429,ENSMUSG00000056429,ortholog_one2one
ENSMUSG00000045019,ENSMUSG00000045019,ortholog_one2one
ENSMUSG00000067786,ENSMUSG00000067786,ortholog_one2one
ENSMUSG00000094802,ENSMUSG00000094802,ortholog_one2one
ENSMUSG00000024563,ENSMUSG00000024563,ortholog_one2one
ENSMUSG00000018171,ENSMUSG00000018171,ortholog_one2one
ENSMUSG00000091017,ENSMUSG00000091017,ortholog_one2one
ENSMUSG00000032048,ENSMUSG00000032048,ortholog_one2one
ENSMUSG00000040822,ENSMUSG00000040822,ortholog_one2one
ENSMUSG00000046994,ENSMUSG00000046994,ortholog_one2one
ENSMUSG00000021499,ENSMUSG00000021499,ortholog_one2one
ENSMUSG00000000134,ENSMUSG00000000134,ortholog_one2one
ENSMUSG00000095362,ENSMUSG00000095362,ortholog_one2one
ENSMUSG00000094577,ENSMUSG00000094577,ortholog_one2one
ENSMUSG00000020289,ENSMUSG00000020289,ortholog_one2one
ENSMUSG00000026628,ENSMUSG00000026628,ortholog_one2one
ENSMUSG00000019992,ENSMUSG00000019992,ortholog_one2one
ENSMUSG00000002660,ENSMUSG00000002660,ortholog_one2one
ENSMUSG00000032593,ENSMUSG00000032593,ortholog_one2one
ENSMUSG00000001493,ENSMUSG00000001493,ortholog_one2one
ENSMUSG00000015659,ENSMUSG00000015659,ortholog_one2one
ENSMUSG00000027166,ENSMUSG00000027166,ortholog_one2one
ENSMUSG00000030337,ENSMUSG00000030337,ortholog_one2one
ENSMUSG00000030930,ENSMUSG00000030930,ortholog_one2one
ENSMUSG00000034780,ENSMUSG00000034780,ortholog_one2one
ENSMUSG00000096867,ENSMUSG00000096867,ortholog_one2one
ENSMUSG00000060152,ENSMUSG00000060152,ortholog_one2one
ENSMUSG00000094592,ENSMUSG00000094592,ortholog_one2one
ENSMUSG00000037499,ENSMUSG00000037499,ortholog_one2one
ENSMUSG00000024993,ENSMUSG00000024993,ortholog_one2one
ENSMUSG00000001494,ENSMUSG00000001494,ortholog_one2one
ENSMUSG00000036834,ENSMUSG00000036834,ortholog_one2one
ENSMUSG00000052435,ENSMUSG00000052435,ortholog_one2one
ENSMUSG00000030934,ENSMUSG00000030934,ortholog_one2one
ENSMUSG00000036087,ENSMUSG00000036087,ortholog_one2one
ENSMUSG00000059891,ENSMUSG00000059891,ortholog_one2one
ENSMUSG00000059663,ENSMUSG00000059663,ortholog_one2one
ENSMUSG00000091519,ENSMUSG00000091519,ortholog_one2one
ENSMUSG00000031698,ENSMUSG00000031698,ortholog_one2one
ENSMUSG00000034584,ENSMUSG00000034584,ortholog_one2one
ENSMUSG00000023010,ENSMUSG00000023010,ortholog_one2one
ENSMUSG00000022180,ENSMUSG00000022180,ortholog_one2one
ENSMUSG00000009681,ENSMUSG00000009681,ortholog_one2one
ENSMUSG00000027030,ENSMUSG00000027030,ortholog_one2one
ENSMUSG00000004642,ENSMUSG00000004642,ortholog_one2one
ENSMUSG00000046032,ENSMUSG00000046032,ortholog_one2one
ENSMUSG00000048528,ENSMUSG00000048528,ortholog_one2one
ENSMUSG00000090000,ENSMUSG00000090000,ortholog_one2one
ENSMUSG00000026627,ENSMUSG00000026627,ortholog_one2one
ENSMUSG00000025977,ENSMUSG00000025977,ortholog_one2one
ENSMUSG00000018012,ENSMUSG00000018012,ortholog_one2one
ENSMUSG00000019990,ENSMUSG00000019990,ortholog_one2one
ENSMUSG00000030946,ENSMUSG00000030946,ortholog_one2one
ENSMUSG00000026817,ENSMUSG00000026817,ortholog_one2one
ENSMUSG00000034487,ENSMUSG00000034487,ortholog_one2one
ENSMUSG00000074521,ENSMUSG00000074521,ortholog_one2one
ENSMUSG00000057156,ENSMUSG00000057156,ortholog_one2one
ENSMUSG00000044117,ENSMUSG00000044117,ortholog_one2one
ENSMUSG00000003518,ENSMUSG00000003518,ortholog_one2one
ENSMUSG00000055799,ENSMUSG00000055799,ortholog_one2one
ENSMUSG00000032591,ENSMUSG00000032591,ortholog_one2one
ENSMUSG00000074529,ENSMUSG00000074529,ortholog_one2one
ENSMUSG00000045667,ENSMUSG00000045667,ortholog_one2one
ENSMUSG00000005131,ENSMUSG00000005131,ortholog_one2one
ENSMUSG00000007783,ENSMUSG00000007783,ortholog_one2one
ENSMUSG00000087303,ENSMUSG00000087303,ortholog_one2one
ENSMUSG00000038213,ENSMUSG00000038213,ortholog_one2one
ENSMUSG00000026626,ENSMUSG00000026626,ortholog_one2one
ENSMUSG00000002661,ENSMUSG00000002661,ortholog_one2one
ENSMUSG00000072582,ENSMUSG00000072582,ortholog_one2one
ENSMUSG00000036934,ENSMUSG00000036934,ortholog_one2one
ENSMUSG00000025421,ENSMUSG00000025421,ortholog_one2one
ENSMUSG00000025051,ENSMUSG00000025051,ortholog_one2one
ENSMUSG00000062646,ENSMUSG00000062646,ortholog_one2one
ENSMUSG00000079342,ENSMUSG00000079342,ortholog_one2one
ENSMUSG00000027469,ENSMUSG00000027469,ortholog_one2one
ENSMUSG00000033326,ENSMUSG00000033326,ortholog_one2one
ENSMUSG00000096933,ENSMUSG00000096933,ortholog_one2one
ENSMUSG00000072494,ENSMUSG00000072494,ortholog_one2one
ENSMUSG00000054766,ENSMUSG00000054766,ortholog_one2one
ENSMUSG00000072888,ENSMUSG00000072888,ortholog_one2one
ENSMUSG00000042903,ENSMUSG00000042903,ortholog_one2one
ENSMUSG00000060657,ENSMUSG00000060657,ortholog_one2one
ENSMUSG00000078862,ENSMUSG00000078862,ortholog_one2one
ENSMUSG00000022895,ENSMUSG00000022895,ortholog_one2one
ENSMUSG00000089682,ENSMUSG00000089682,ortholog_one2one
ENSMUSG00000031700,ENSMUSG00000031700,ortholog_one2one
ENSMUSG00000028974,ENSMUSG00000028974,ortholog_one2one
ENSMUSG00000079030,ENSMUSG00000079030,ortholog_one2one
ENSMUSG00000070407,ENSMUSG00000070407,ortholog_one2one
ENSMUSG00000096049,ENSMUSG00000096049,ortholog_one2one
ENSMUSG00000096803,ENSMUSG00000096803,ortholog_one2one
ENSMUSG00000053929,ENSMUSG00000053929,ortholog_one2one
ENSMUSG00000095717,ENSMUSG00000095717,ortholog_one2one
ENSMUSG00000074519,ENSMUSG00000074519,ortholog_one2one
ENSMUSG00000038349,ENSMUSG00000038349,ortholog_one2one
ENSMUSG00000030956,ENSMUSG00000030956,ortholog_one2one
ENSMUSG00000095265,ENSMUSG00000095265,ortholog_one2one
ENSMUSG00000041740,ENSMUSG00000041740,ortholog_one2one
ENSMUSG00000021549,ENSMUSG00000021549,ortholog_one2one
ENSMUSG00000037474,ENSMUSG00000037474,ortholog_one2one
ENSMUSG00000002664,ENSMUSG00000002664,ortholog_one2one
ENSMUSG00000042148,ENSMUSG00000042148,ortholog_one2one
ENSMUSG00000091455,ENSMUSG00000091455,ortholog_one2one
