Ensembl.Gene.ID	Human.Paralog.Ensembl.Gene.ID	Paralogs.Number	Ancestor
ENSG00000198918	ENSG00000163923	1	Eutheria
ENSG00000149742	ENSG00000184999	2	Eutheria
ENSG00000149742	ENSG00000197658	2	Eutheria
ENSG00000204869	ENSG00000204866	3	Eutheria
ENSG00000204869	ENSG00000188624	3	Eutheria
ENSG00000204869	ENSG00000188293	3	Eutheria
ENSG00000188624	ENSG00000204866	3	Eutheria
ENSG00000188624	ENSG00000204869	3	Eutheria
ENSG00000188624	ENSG00000188293	3	Eutheria
ENSG00000196531	ENSG00000253506	1	Eutheria
ENSG00000222036	ENSG00000107890	1	Eutheria
ENSG00000188612	ENSG00000177688	2	Eutheria
ENSG00000188612	ENSG00000228532	2	Eutheria
ENSG00000168004	ENSG00000133321	1	Eutheria
ENSG00000238074	ENSG00000180543	5	Eutheria
ENSG00000238074	ENSG00000178021	5	Eutheria
ENSG00000238074	ENSG00000187189	5	Eutheria
ENSG00000238074	ENSG00000189241	5	Eutheria
ENSG00000238074	ENSG00000184205	5	Eutheria
ENSG00000236424	ENSG00000180543	5	Eutheria
ENSG00000236424	ENSG00000178021	5	Eutheria
ENSG00000236424	ENSG00000187189	5	Eutheria
ENSG00000236424	ENSG00000189241	5	Eutheria
ENSG00000236424	ENSG00000184205	5	Eutheria
ENSG00000249240	ENSG00000241839	1	Eutheria
ENSG00000241839	ENSG00000249240	1	Eutheria
ENSG00000196998	ENSG00000250232	1	Eutheria
ENSG00000204866	ENSG00000188624	3	Eutheria
ENSG00000204866	ENSG00000204869	3	Eutheria
ENSG00000204866	ENSG00000188293	3	Eutheria
ENSG00000137040	ENSG00000065150	1	Eutheria
ENSG00000188293	ENSG00000204869	3	Eutheria
ENSG00000188293	ENSG00000204866	3	Eutheria
ENSG00000188293	ENSG00000188624	3	Eutheria
ENSG00000170777	ENSG00000101150	1	Eutheria
ENSG00000187537	ENSG00000107890	1	Eutheria
ENSG00000164520	ENSG00000155918	5	Eutheria
ENSG00000164520	ENSG00000111981	5	Eutheria
ENSG00000164520	ENSG00000131019	5	Eutheria
ENSG00000164520	ENSG00000203722	5	Eutheria
ENSG00000164520	ENSG00000131015	5	Eutheria
ENSG00000176294	ENSG00000183706	2	Eutheria
ENSG00000176294	ENSG00000184394	2	Eutheria
ENSG00000133321	ENSG00000168004	1	Eutheria
ENSG00000184394	ENSG00000183706	2	Eutheria
ENSG00000184394	ENSG00000176294	2	Eutheria
ENSG00000133328	ENSG00000176485	1	Eutheria
ENSG00000176485	ENSG00000133328	1	Eutheria
ENSG00000203722	ENSG00000164520	1	Eutheria
ENSG00000131015	ENSG00000164520	1	Eutheria
ENSG00000151846	ENSG00000070756	1	Eutheria
ENSG00000169756	ENSG00000256977	2	Eutheria
ENSG00000169756	ENSG00000256671	2	Eutheria
ENSG00000111981	ENSG00000164520	1	Eutheria
ENSG00000131100	ENSG00000250565	1	Eutheria
ENSG00000204397	ENSG00000255501	1	Eutheria
ENSG00000155918	ENSG00000164520	1	Eutheria
ENSG00000255221	ENSG00000255501	1	Eutheria
ENSG00000255501	ENSG00000204397	2	Eutheria
ENSG00000255501	ENSG00000255221	2	Eutheria
ENSG00000213494	ENSG00000267596	3	Eutheria
ENSG00000213494	ENSG00000161574	3	Eutheria
ENSG00000213494	ENSG00000167236	3	Eutheria
ENSG00000131019	ENSG00000164520	1	Eutheria
ENSG00000187191	ENSG00000092345	1	Eutheria
ENSG00000114374	ENSG00000124486	1	Eutheria
ENSG00000187187	ENSG00000128000	1	Eutheria
ENSG00000177873	ENSG00000172888	2	Eutheria
ENSG00000177873	ENSG00000177842	2	Eutheria
ENSG00000106560	ENSG00000213203	1	Eutheria
ENSG00000161574	ENSG00000213494	1	Eutheria
ENSG00000213203	ENSG00000106560	1	Eutheria
ENSG00000196378	ENSG00000172006	1	Eutheria
ENSG00000250232	ENSG00000196998	1	Eutheria
ENSG00000148513	ENSG00000107890	1	Eutheria
ENSG00000128000	ENSG00000187187	1	Eutheria
ENSG00000182013	ENSG00000204851	12	Eutheria
ENSG00000182013	ENSG00000176903	12	Eutheria
ENSG00000182013	ENSG00000165943	12	Eutheria
ENSG00000182013	ENSG00000240694	12	Eutheria
ENSG00000182013	ENSG00000235961	12	Eutheria
ENSG00000182013	ENSG00000198883	12	Eutheria
ENSG00000182013	ENSG00000203902	12	Eutheria
ENSG00000182013	ENSG00000257088	12	Eutheria
ENSG00000182013	ENSG00000224201	12	Eutheria
ENSG00000182013	ENSG00000183837	12	Eutheria
ENSG00000182013	ENSG00000174460	12	Eutheria
ENSG00000182013	ENSG00000166707	12	Eutheria
ENSG00000197782	ENSG00000168661	11	Eutheria
ENSG00000197782	ENSG00000167637	11	Eutheria
ENSG00000197782	ENSG00000171817	11	Eutheria
ENSG00000197782	ENSG00000189144	11	Eutheria
ENSG00000197782	ENSG00000251247	11	Eutheria
ENSG00000197782	ENSG00000176222	11	Eutheria
ENSG00000197782	ENSG00000180479	11	Eutheria
ENSG00000197782	ENSG00000197050	11	Eutheria
ENSG00000197782	ENSG00000197016	11	Eutheria
ENSG00000197782	ENSG00000196437	11	Eutheria
ENSG00000197782	ENSG00000196110	11	Eutheria
ENSG00000125352	ENSG00000139797	1	Eutheria
ENSG00000124678	ENSG00000215046	2	Eutheria
ENSG00000124678	ENSG00000215029	2	Eutheria
ENSG00000213231	ENSG00000100721	1	Eutheria
ENSG00000079385	ENSG00000183668	10	Eutheria
ENSG00000079385	ENSG00000243137	10	Eutheria
ENSG00000079385	ENSG00000221826	10	Eutheria
ENSG00000079385	ENSG00000204941	10	Eutheria
ENSG00000079385	ENSG00000243130	10	Eutheria
ENSG00000079385	ENSG00000242221	10	Eutheria
ENSG00000079385	ENSG00000170848	10	Eutheria
ENSG00000079385	ENSG00000231924	10	Eutheria
ENSG00000079385	ENSG00000124467	10	Eutheria
ENSG00000079385	ENSG00000221878	10	Eutheria
ENSG00000184911	ENSG00000142025	1	Eutheria
ENSG00000215343	ENSG00000172748	1	Eutheria
ENSG00000101849	ENSG00000092377	1	Eutheria
ENSG00000106178	ENSG00000108691	5	Eutheria
ENSG00000106178	ENSG00000108700	5	Eutheria
ENSG00000106178	ENSG00000172156	5	Eutheria
ENSG00000106178	ENSG00000108688	5	Eutheria
ENSG00000106178	ENSG00000181374	5	Eutheria
ENSG00000159123	ENSG00000142025	1	Eutheria
ENSG00000177842	ENSG00000177873	2	Eutheria
ENSG00000177842	ENSG00000172888	2	Eutheria
ENSG00000100721	ENSG00000213231	1	Eutheria
ENSG00000172888	ENSG00000177873	2	Eutheria
ENSG00000172888	ENSG00000177842	2	Eutheria
ENSG00000267596	ENSG00000213494	1	Eutheria
ENSG00000205916	ENSG00000092345	1	Eutheria
ENSG00000204851	ENSG00000182013	12	Eutheria
ENSG00000204851	ENSG00000176903	12	Eutheria
ENSG00000204851	ENSG00000165943	12	Eutheria
ENSG00000204851	ENSG00000240694	12	Eutheria
ENSG00000204851	ENSG00000235961	12	Eutheria
ENSG00000204851	ENSG00000198883	12	Eutheria
ENSG00000204851	ENSG00000203902	12	Eutheria
ENSG00000204851	ENSG00000257088	12	Eutheria
ENSG00000204851	ENSG00000224201	12	Eutheria
ENSG00000204851	ENSG00000183837	12	Eutheria
ENSG00000204851	ENSG00000174460	12	Eutheria
ENSG00000204851	ENSG00000166707	12	Eutheria
ENSG00000187801	ENSG00000187815	3	Eutheria
ENSG00000187801	ENSG00000178665	3	Eutheria
ENSG00000187801	ENSG00000269699	3	Eutheria
ENSG00000101882	ENSG00000189134	1	Eutheria
ENSG00000167236	ENSG00000213494	1	Eutheria
ENSG00000187815	ENSG00000187801	3	Eutheria
ENSG00000187815	ENSG00000178665	3	Eutheria
ENSG00000187815	ENSG00000269699	3	Eutheria
ENSG00000198105	ENSG00000081386	11	Eutheria
ENSG00000198105	ENSG00000075407	11	Eutheria
ENSG00000198105	ENSG00000243660	11	Eutheria
ENSG00000198105	ENSG00000272968	11	Eutheria
ENSG00000198105	ENSG00000188227	11	Eutheria
ENSG00000198105	ENSG00000145908	11	Eutheria
ENSG00000198105	ENSG00000105497	11	Eutheria
ENSG00000198105	ENSG00000267360	11	Eutheria
ENSG00000198105	ENSG00000197779	11	Eutheria
ENSG00000198105	ENSG00000236575	11	Eutheria
ENSG00000198105	ENSG00000198393	11	Eutheria
ENSG00000151005	ENSG00000007350	1	Eutheria
ENSG00000067048	ENSG00000215301	1	Eutheria
ENSG00000204118	ENSG00000186462	3	Eutheria
ENSG00000204118	ENSG00000186310	3	Eutheria
ENSG00000204118	ENSG00000187109	3	Eutheria
ENSG00000186462	ENSG00000204118	3	Eutheria
ENSG00000186462	ENSG00000186310	3	Eutheria
ENSG00000186462	ENSG00000187109	3	Eutheria
ENSG00000203989	ENSG00000123576	2	Eutheria
ENSG00000203989	ENSG00000101883	2	Eutheria
ENSG00000101883	ENSG00000123576	3	Eutheria
ENSG00000101883	ENSG00000203989	3	Eutheria
ENSG00000101883	ENSG00000131721	3	Eutheria
ENSG00000131721	ENSG00000123576	2	Eutheria
ENSG00000131721	ENSG00000101883	2	Eutheria
ENSG00000204424	ENSG00000244355	1	Eutheria
ENSG00000187109	ENSG00000186310	3	Eutheria
ENSG00000187109	ENSG00000186462	3	Eutheria
ENSG00000187109	ENSG00000204118	3	Eutheria
ENSG00000141642	ENSG00000267699	1	Eutheria
ENSG00000267699	ENSG00000141642	1	Eutheria
ENSG00000177688	ENSG00000228532	2	Eutheria
ENSG00000177688	ENSG00000188612	2	Eutheria
ENSG00000167634	ENSG00000179709	7	Eutheria
ENSG00000167634	ENSG00000160505	7	Eutheria
ENSG00000167634	ENSG00000185792	7	Eutheria
ENSG00000167634	ENSG00000179873	7	Eutheria
ENSG00000167634	ENSG00000158077	7	Eutheria
ENSG00000167634	ENSG00000173572	7	Eutheria
ENSG00000167634	ENSG00000171487	7	Eutheria
ENSG00000124469	ENSG00000183668	10	Eutheria
ENSG00000124469	ENSG00000243137	10	Eutheria
ENSG00000124469	ENSG00000221826	10	Eutheria
ENSG00000124469	ENSG00000204941	10	Eutheria
ENSG00000124469	ENSG00000243130	10	Eutheria
ENSG00000124469	ENSG00000242221	10	Eutheria
ENSG00000124469	ENSG00000170848	10	Eutheria
ENSG00000124469	ENSG00000231924	10	Eutheria
ENSG00000124469	ENSG00000124467	10	Eutheria
ENSG00000124469	ENSG00000221878	10	Eutheria
ENSG00000169618	ENSG00000101292	1	Eutheria
ENSG00000164256	ENSG00000175787	4	Eutheria
ENSG00000164256	ENSG00000164048	4	Eutheria
ENSG00000164256	ENSG00000181666	4	Eutheria
ENSG00000164256	ENSG00000125846	4	Eutheria
ENSG00000221826	ENSG00000267881	7	Eutheria
ENSG00000221826	ENSG00000105388	7	Eutheria
ENSG00000221826	ENSG00000079385	7	Eutheria
ENSG00000221826	ENSG00000124469	7	Eutheria
ENSG00000221826	ENSG00000007306	7	Eutheria
ENSG00000221826	ENSG00000086548	7	Eutheria
ENSG00000221826	ENSG00000170956	7	Eutheria
ENSG00000175395	ENSG00000147117	8	Eutheria
ENSG00000175395	ENSG00000251192	8	Eutheria
ENSG00000175395	ENSG00000229631	8	Eutheria
ENSG00000175395	ENSG00000142556	8	Eutheria
ENSG00000175395	ENSG00000147118	8	Eutheria
ENSG00000175395	ENSG00000198093	8	Eutheria
ENSG00000175395	ENSG00000176024	8	Eutheria
ENSG00000175395	ENSG00000198453	8	Eutheria
ENSG00000124467	ENSG00000267881	7	Eutheria
ENSG00000124467	ENSG00000105388	7	Eutheria
ENSG00000124467	ENSG00000079385	7	Eutheria
ENSG00000124467	ENSG00000124469	7	Eutheria
ENSG00000124467	ENSG00000007306	7	Eutheria
ENSG00000124467	ENSG00000086548	7	Eutheria
ENSG00000124467	ENSG00000170956	7	Eutheria
ENSG00000144015	ENSG00000150244	9	Eutheria
ENSG00000144015	ENSG00000168930	9	Eutheria
ENSG00000144015	ENSG00000223417	9	Eutheria
ENSG00000144015	ENSG00000182053	9	Eutheria
ENSG00000144015	ENSG00000204449	9	Eutheria
ENSG00000144015	ENSG00000124900	9	Eutheria
ENSG00000144015	ENSG00000214414	9	Eutheria
ENSG00000144015	ENSG00000214891	9	Eutheria
ENSG00000144015	ENSG00000189253	9	Eutheria
ENSG00000189180	ENSG00000198185	5	Eutheria
ENSG00000189180	ENSG00000227124	5	Eutheria
ENSG00000189180	ENSG00000146587	5	Eutheria
ENSG00000189180	ENSG00000164631	5	Eutheria
ENSG00000189180	ENSG00000221994	5	Eutheria
ENSG00000022556	ENSG00000179709	7	Eutheria
ENSG00000022556	ENSG00000160505	7	Eutheria
ENSG00000022556	ENSG00000185792	7	Eutheria
ENSG00000022556	ENSG00000179873	7	Eutheria
ENSG00000022556	ENSG00000158077	7	Eutheria
ENSG00000022556	ENSG00000173572	7	Eutheria
ENSG00000022556	ENSG00000171487	7	Eutheria
ENSG00000250641	ENSG00000244355	1	Eutheria
ENSG00000174501	ENSG00000107890	1	Eutheria
ENSG00000244355	ENSG00000250641	2	Eutheria
ENSG00000244355	ENSG00000204424	2	Eutheria
ENSG00000198185	ENSG00000227124	6	Eutheria
ENSG00000198185	ENSG00000196693	6	Eutheria
ENSG00000198185	ENSG00000189180	6	Eutheria
ENSG00000198185	ENSG00000146587	6	Eutheria
ENSG00000198185	ENSG00000164631	6	Eutheria
ENSG00000198185	ENSG00000221994	6	Eutheria
ENSG00000231924	ENSG00000267881	7	Eutheria
ENSG00000231924	ENSG00000105388	7	Eutheria
ENSG00000231924	ENSG00000079385	7	Eutheria
ENSG00000231924	ENSG00000124469	7	Eutheria
ENSG00000231924	ENSG00000007306	7	Eutheria
ENSG00000231924	ENSG00000086548	7	Eutheria
ENSG00000231924	ENSG00000170956	7	Eutheria
ENSG00000248483	ENSG00000204531	2	Eutheria
ENSG00000248483	ENSG00000212993	2	Eutheria
ENSG00000185115	ENSG00000177383	9	Eutheria
ENSG00000185115	ENSG00000189023	9	Eutheria
ENSG00000185115	ENSG00000254585	9	Eutheria
ENSG00000185115	ENSG00000187243	9	Eutheria
ENSG00000185115	ENSG00000154545	9	Eutheria
ENSG00000185115	ENSG00000102316	9	Eutheria
ENSG00000185115	ENSG00000067445	9	Eutheria
ENSG00000185115	ENSG00000179222	9	Eutheria
ENSG00000185115	ENSG00000182636	9	Eutheria
ENSG00000186509	ENSG00000186513	1	Eutheria
ENSG00000183878	ENSG00000147050	1	Eutheria
ENSG00000186513	ENSG00000186509	1	Eutheria
ENSG00000075407	ENSG00000243660	11	Eutheria
ENSG00000075407	ENSG00000081386	11	Eutheria
ENSG00000075407	ENSG00000198105	11	Eutheria
ENSG00000075407	ENSG00000272968	11	Eutheria
ENSG00000075407	ENSG00000188227	11	Eutheria
ENSG00000075407	ENSG00000145908	11	Eutheria
ENSG00000075407	ENSG00000105497	11	Eutheria
ENSG00000075407	ENSG00000267360	11	Eutheria
ENSG00000075407	ENSG00000197779	11	Eutheria
ENSG00000075407	ENSG00000236575	11	Eutheria
ENSG00000075407	ENSG00000198393	11	Eutheria
ENSG00000197786	ENSG00000172365	3	Eutheria
ENSG00000197786	ENSG00000172769	3	Eutheria
ENSG00000197786	ENSG00000172362	3	Eutheria
ENSG00000172769	ENSG00000197786	3	Eutheria
ENSG00000172769	ENSG00000172365	3	Eutheria
ENSG00000172769	ENSG00000172362	3	Eutheria
ENSG00000172365	ENSG00000197786	3	Eutheria
ENSG00000172365	ENSG00000172769	3	Eutheria
ENSG00000172365	ENSG00000172362	3	Eutheria
ENSG00000172362	ENSG00000197786	3	Eutheria
ENSG00000172362	ENSG00000172365	3	Eutheria
ENSG00000172362	ENSG00000172769	3	Eutheria
ENSG00000005801	ENSG00000175322	1	Eutheria
ENSG00000161103	ENSG00000158553	3	Eutheria
ENSG00000161103	ENSG00000196313	3	Eutheria
ENSG00000161103	ENSG00000135213	3	Eutheria
ENSG00000170848	ENSG00000267881	7	Eutheria
ENSG00000170848	ENSG00000105388	7	Eutheria
ENSG00000170848	ENSG00000079385	7	Eutheria
ENSG00000170848	ENSG00000124469	7	Eutheria
ENSG00000170848	ENSG00000007306	7	Eutheria
ENSG00000170848	ENSG00000086548	7	Eutheria
ENSG00000170848	ENSG00000170956	7	Eutheria
ENSG00000007350	ENSG00000151005	1	Eutheria
ENSG00000170613	ENSG00000180219	2	Eutheria
ENSG00000170613	ENSG00000162771	2	Eutheria
ENSG00000243130	ENSG00000267881	7	Eutheria
ENSG00000243130	ENSG00000105388	7	Eutheria
ENSG00000243130	ENSG00000079385	7	Eutheria
ENSG00000243130	ENSG00000124469	7	Eutheria
ENSG00000243130	ENSG00000007306	7	Eutheria
ENSG00000243130	ENSG00000086548	7	Eutheria
ENSG00000243130	ENSG00000170956	7	Eutheria
ENSG00000166664	ENSG00000175344	1	Eutheria
ENSG00000242221	ENSG00000267881	7	Eutheria
ENSG00000242221	ENSG00000105388	7	Eutheria
ENSG00000242221	ENSG00000079385	7	Eutheria
ENSG00000242221	ENSG00000124469	7	Eutheria
ENSG00000242221	ENSG00000007306	7	Eutheria
ENSG00000242221	ENSG00000086548	7	Eutheria
ENSG00000242221	ENSG00000170956	7	Eutheria
ENSG00000177675	ENSG00000177575	1	Eutheria
ENSG00000189057	ENSG00000166801	1	Eutheria
ENSG00000204941	ENSG00000267881	7	Eutheria
ENSG00000204941	ENSG00000105388	7	Eutheria
ENSG00000204941	ENSG00000079385	7	Eutheria
ENSG00000204941	ENSG00000124469	7	Eutheria
ENSG00000204941	ENSG00000007306	7	Eutheria
ENSG00000204941	ENSG00000086548	7	Eutheria
ENSG00000204941	ENSG00000170956	7	Eutheria
ENSG00000166801	ENSG00000189057	1	Eutheria
ENSG00000196693	ENSG00000198185	5	Eutheria
ENSG00000196693	ENSG00000227124	5	Eutheria
ENSG00000196693	ENSG00000146587	5	Eutheria
ENSG00000196693	ENSG00000164631	5	Eutheria
ENSG00000196693	ENSG00000221994	5	Eutheria
ENSG00000213465	ENSG00000273003	1	Eutheria
ENSG00000137871	ENSG00000056277	1	Eutheria
ENSG00000254466	ENSG00000172742	2	Eutheria
ENSG00000254466	ENSG00000176200	2	Eutheria
ENSG00000273003	ENSG00000213465	1	Eutheria
ENSG00000176200	ENSG00000254466	2	Eutheria
ENSG00000176200	ENSG00000172742	2	Eutheria
ENSG00000172742	ENSG00000254466	2	Eutheria
ENSG00000172742	ENSG00000176200	2	Eutheria
ENSG00000007306	ENSG00000183668	10	Eutheria
ENSG00000007306	ENSG00000243137	10	Eutheria
ENSG00000007306	ENSG00000221826	10	Eutheria
ENSG00000007306	ENSG00000204941	10	Eutheria
ENSG00000007306	ENSG00000243130	10	Eutheria
ENSG00000007306	ENSG00000242221	10	Eutheria
ENSG00000007306	ENSG00000170848	10	Eutheria
ENSG00000007306	ENSG00000231924	10	Eutheria
ENSG00000007306	ENSG00000124467	10	Eutheria
ENSG00000007306	ENSG00000221878	10	Eutheria
ENSG00000187951	ENSG00000198826	1	Eutheria
ENSG00000186377	ENSG00000186160	1	Eutheria
ENSG00000105388	ENSG00000183668	10	Eutheria
ENSG00000105388	ENSG00000243137	10	Eutheria
ENSG00000105388	ENSG00000221826	10	Eutheria
ENSG00000105388	ENSG00000204941	10	Eutheria
ENSG00000105388	ENSG00000243130	10	Eutheria
ENSG00000105388	ENSG00000242221	10	Eutheria
ENSG00000105388	ENSG00000170848	10	Eutheria
ENSG00000105388	ENSG00000231924	10	Eutheria
ENSG00000105388	ENSG00000124467	10	Eutheria
ENSG00000105388	ENSG00000221878	10	Eutheria
ENSG00000186160	ENSG00000186377	1	Eutheria
ENSG00000177575	ENSG00000177675	1	Eutheria
ENSG00000090060	ENSG00000218823	1	Eutheria
ENSG00000170379	ENSG00000198420	1	Eutheria
ENSG00000243137	ENSG00000267881	7	Eutheria
ENSG00000243137	ENSG00000105388	7	Eutheria
ENSG00000243137	ENSG00000079385	7	Eutheria
ENSG00000243137	ENSG00000124469	7	Eutheria
ENSG00000243137	ENSG00000007306	7	Eutheria
ENSG00000243137	ENSG00000086548	7	Eutheria
ENSG00000243137	ENSG00000170956	7	Eutheria
ENSG00000219626	ENSG00000186453	1	Eutheria
ENSG00000186675	ENSG00000198934	3	Eutheria
ENSG00000186675	ENSG00000187601	3	Eutheria
ENSG00000186675	ENSG00000165509	3	Eutheria
ENSG00000198934	ENSG00000186675	3	Eutheria
ENSG00000198934	ENSG00000187601	3	Eutheria
ENSG00000198934	ENSG00000165509	3	Eutheria
ENSG00000183668	ENSG00000267881	7	Eutheria
ENSG00000183668	ENSG00000105388	7	Eutheria
ENSG00000183668	ENSG00000079385	7	Eutheria
ENSG00000183668	ENSG00000124469	7	Eutheria
ENSG00000183668	ENSG00000007306	7	Eutheria
ENSG00000183668	ENSG00000086548	7	Eutheria
ENSG00000183668	ENSG00000170956	7	Eutheria
ENSG00000188056	ENSG00000096264	1	Eutheria
ENSG00000267881	ENSG00000183668	10	Eutheria
ENSG00000267881	ENSG00000243137	10	Eutheria
ENSG00000267881	ENSG00000221826	10	Eutheria
ENSG00000267881	ENSG00000204941	10	Eutheria
ENSG00000267881	ENSG00000243130	10	Eutheria
ENSG00000267881	ENSG00000242221	10	Eutheria
ENSG00000267881	ENSG00000170848	10	Eutheria
ENSG00000267881	ENSG00000231924	10	Eutheria
ENSG00000267881	ENSG00000124467	10	Eutheria
ENSG00000267881	ENSG00000221878	10	Eutheria
ENSG00000086548	ENSG00000183668	10	Eutheria
ENSG00000086548	ENSG00000243137	10	Eutheria
ENSG00000086548	ENSG00000221826	10	Eutheria
ENSG00000086548	ENSG00000204941	10	Eutheria
ENSG00000086548	ENSG00000243130	10	Eutheria
ENSG00000086548	ENSG00000242221	10	Eutheria
ENSG00000086548	ENSG00000170848	10	Eutheria
ENSG00000086548	ENSG00000231924	10	Eutheria
ENSG00000086548	ENSG00000124467	10	Eutheria
ENSG00000086548	ENSG00000221878	10	Eutheria
ENSG00000254535	ENSG00000174740	1	Eutheria
ENSG00000258539	ENSG00000203791	1	Eutheria
ENSG00000101292	ENSG00000169618	1	Eutheria
ENSG00000170956	ENSG00000183668	10	Eutheria
ENSG00000170956	ENSG00000243137	10	Eutheria
ENSG00000170956	ENSG00000221826	10	Eutheria
ENSG00000170956	ENSG00000204941	10	Eutheria
ENSG00000170956	ENSG00000243130	10	Eutheria
ENSG00000170956	ENSG00000242221	10	Eutheria
ENSG00000170956	ENSG00000170848	10	Eutheria
ENSG00000170956	ENSG00000231924	10	Eutheria
ENSG00000170956	ENSG00000124467	10	Eutheria
ENSG00000170956	ENSG00000221878	10	Eutheria
ENSG00000146039	ENSG00000124568	3	Eutheria
ENSG00000146039	ENSG00000112337	3	Eutheria
ENSG00000146039	ENSG00000124564	3	Eutheria
ENSG00000198420	ENSG00000170379	1	Eutheria
ENSG00000134982	ENSG00000258864	1	Eutheria
ENSG00000142025	ENSG00000159123	2	Eutheria
ENSG00000142025	ENSG00000184911	2	Eutheria
ENSG00000141096	ENSG00000167261	1	Eutheria
ENSG00000198178	ENSG00000111729	3	Eutheria
ENSG00000198178	ENSG00000205846	3	Eutheria
ENSG00000198178	ENSG00000166527	3	Eutheria
ENSG00000119922	ENSG00000119917	1	Eutheria
ENSG00000196787	ENSG00000198374	3	Eutheria
ENSG00000196787	ENSG00000233224	3	Eutheria
ENSG00000196787	ENSG00000184348	3	Eutheria
ENSG00000128250	ENSG00000229292	3	Eutheria
ENSG00000128250	ENSG00000223638	3	Eutheria
ENSG00000128250	ENSG00000251258	3	Eutheria
ENSG00000197903	ENSG00000196226	4	Eutheria
ENSG00000197903	ENSG00000196374	4	Eutheria
ENSG00000197903	ENSG00000233822	4	Eutheria
ENSG00000197903	ENSG00000158373	4	Eutheria
ENSG00000167261	ENSG00000141096	1	Eutheria
ENSG00000149507	ENSG00000170965	1	Eutheria
ENSG00000188199	ENSG00000184507	1	Eutheria
ENSG00000182798	ENSG00000214107	8	Eutheria
ENSG00000182798	ENSG00000120289	8	Eutheria
ENSG00000182798	ENSG00000099399	8	Eutheria
ENSG00000182798	ENSG00000176746	8	Eutheria
ENSG00000182798	ENSG00000177689	8	Eutheria
ENSG00000182798	ENSG00000176774	8	Eutheria
ENSG00000182798	ENSG00000188408	8	Eutheria
ENSG00000182798	ENSG00000198798	8	Eutheria
ENSG00000096264	ENSG00000188056	1	Eutheria
ENSG00000119917	ENSG00000119922	1	Eutheria
ENSG00000133193	ENSG00000182518	1	Eutheria
ENSG00000266118	ENSG00000186453	1	Eutheria
ENSG00000124568	ENSG00000124564	3	Eutheria
ENSG00000124568	ENSG00000112337	3	Eutheria
ENSG00000124568	ENSG00000146039	3	Eutheria
ENSG00000186453	ENSG00000266118	2	Eutheria
ENSG00000186453	ENSG00000219626	2	Eutheria
ENSG00000137878	ENSG00000263155	1	Eutheria
ENSG00000159228	ENSG00000159231	1	Eutheria
ENSG00000228570	ENSG00000184507	1	Eutheria
ENSG00000159231	ENSG00000159228	1	Eutheria
ENSG00000204010	ENSG00000185745	1	Eutheria
ENSG00000185745	ENSG00000204010	1	Eutheria
ENSG00000150201	ENSG00000089356	1	Eutheria
ENSG00000101150	ENSG00000170777	1	Eutheria
ENSG00000184492	ENSG00000204828	6	Eutheria
ENSG00000184492	ENSG00000204793	6	Eutheria
ENSG00000184492	ENSG00000204779	6	Eutheria
ENSG00000184492	ENSG00000187559	6	Eutheria
ENSG00000184492	ENSG00000170122	6	Eutheria
ENSG00000184492	ENSG00000184659	6	Eutheria
ENSG00000011007	ENSG00000206181	4	Eutheria
ENSG00000011007	ENSG00000234298	4	Eutheria
ENSG00000011007	ENSG00000266996	4	Eutheria
ENSG00000011007	ENSG00000183791	4	Eutheria
ENSG00000110077	ENSG00000166927	1	Eutheria
ENSG00000188372	ENSG00000146707	1	Eutheria
ENSG00000263155	ENSG00000137878	1	Eutheria
ENSG00000221836	ENSG00000221989	3	Eutheria
ENSG00000221836	ENSG00000221858	3	Eutheria
