Ensembl Gene ID,Macaca Ensembl Gene ID,Homology Type
ENSMUSG00000073805,ENSMMUG00000018550,ortholog_one2one
ENSMUSG00000030796,ENSMMUG00000014791,ortholog_one2one
ENSMUSG00000073804,ENSMMUG00000030432,ortholog_one2one
ENSMUSG00000022186,ENSMMUG00000011027,ortholog_one2one
ENSMUSG00000073803,,
ENSMUSG00000074345,ENSMMUG00000001388,ortholog_one2one
ENSMUSG00000068739,ENSMMUG00000021837,ortholog_one2one
ENSMUSG00000048377,,
ENSMUSG00000038242,,
ENSMUSG00000020270,ENSMMUG00000016007,ortholog_one2one
ENSMUSG00000050866,ENSMMUG00000022758,ortholog_one2one
ENSMUSG00000028645,ENSMMUG00000000373,ortholog_one2one
ENSMUSG00000023009,ENSMMUG00000006255,ortholog_one2one
ENSMUSG00000039686,ENSMMUG00000010870,ortholog_one2one
ENSMUSG00000032274,ENSMMUG00000002553,ortholog_one2one
ENSMUSG00000036916,ENSMMUG00000015609,ortholog_one2one
ENSMUSG00000057967,ENSMMUG00000019401,ortholog_one2one
ENSMUSG00000082766,,
ENSMUSG00000021614,ENSMMUG00000011513,ortholog_one2one
ENSMUSG00000059852,ENSMMUG00000032486,ortholog_one2one
ENSMUSG00000020542,ENSMMUG00000013281,ortholog_one2one
ENSMUSG00000041836,ENSMMUG00000005383,ortholog_one2one
ENSMUSG00000060913,ENSMMUG00000021586,ortholog_one2one
ENSMUSG00000048581,ENSMMUG00000018195,ortholog_one2one
ENSMUSG00000049999,ENSMMUG00000019469,ortholog_one2one
ENSMUSG00000006673,ENSMMUG00000005660,ortholog_one2one
ENSMUSG00000026639,ENSMMUG00000016925,ortholog_one2one
ENSMUSG00000024824,ENSMMUG00000017275,ortholog_one2one
ENSMUSG00000046167,ENSMMUG00000005976,ortholog_one2one
ENSMUSG00000070476,,
ENSMUSG00000033323,ENSMMUG00000009151,ortholog_one2one
ENSMUSG00000061911,ENSMMUG00000009310,ortholog_one2one
ENSMUSG00000094258,,
ENSMUSG00000047797,ENSMMUG00000000669,ortholog_one2one
ENSMUSG00000005232,ENSMMUG00000013830,ortholog_one2one
ENSMUSG00000022106,ENSMMUG00000000467,ortholog_one2many
ENSMUSG00000022106,ENSMMUG00000017688,ortholog_one2many
ENSMUSG00000045268,ENSMMUG00000020414,ortholog_one2one
ENSMUSG00000090872,,
ENSMUSG00000062867,ENSMMUG00000005656,ortholog_many2many
ENSMUSG00000037525,ENSMMUG00000022911,ortholog_one2one
ENSMUSG00000025155,ENSMMUG00000012803,ortholog_one2many
ENSMUSG00000025155,ENSMMUG00000014088,ortholog_one2many
ENSMUSG00000046240,ENSMMUG00000021580,ortholog_one2one
ENSMUSG00000006526,ENSMMUG00000014526,ortholog_one2one
ENSMUSG00000070283,ENSMMUG00000005654,ortholog_one2one
ENSMUSG00000091700,,
ENSMUSG00000030798,ENSMMUG00000014789,ortholog_one2one
ENSMUSG00000039155,ENSMMUG00000008123,ortholog_one2one
ENSMUSG00000023011,ENSMMUG00000022913,ortholog_one2one
ENSMUSG00000029440,ENSMMUG00000016453,ortholog_one2one
ENSMUSG00000018548,ENSMMUG00000011443,ortholog_one2one
ENSMUSG00000067297,ENSMMUG00000008524,ortholog_one2many
ENSMUSG00000057113,ENSMMUG00000031047,ortholog_many2many
ENSMUSG00000020180,ENSMMUG00000000264,ortholog_one2one
ENSMUSG00000019039,ENSMMUG00000005652,ortholog_one2one
ENSMUSG00000060780,ENSMMUG00000000291,ortholog_one2one
ENSMUSG00000028197,ENSMMUG00000013205,ortholog_one2one
ENSMUSG00000046807,ENSMMUG00000010673,ortholog_one2one
ENSMUSG00000038141,ENSMMUG00000019450,ortholog_one2many
ENSMUSG00000094628,,
ENSMUSG00000028644,ENSMMUG00000029634,ortholog_many2many
ENSMUSG00000007682,,
ENSMUSG00000016179,ENSMMUG00000003369,ortholog_one2one
ENSMUSG00000031004,ENSMMUG00000005390,ortholog_one2many
ENSMUSG00000031004,ENSMMUG00000030431,ortholog_one2many
ENSMUSG00000031004,ENSMMUG00000002253,ortholog_one2many
ENSMUSG00000001930,ENSMMUG00000022893,ortholog_one2one
ENSMUSG00000022812,ENSMMUG00000001980,ortholog_one2one
ENSMUSG00000090539,,
ENSMUSG00000094152,ENSMMUG00000014787,ortholog_one2one
ENSMUSG00000042485,,
ENSMUSG00000058806,ENSMMUG00000005716,ortholog_one2one
ENSMUSG00000040412,ENSMMUG00000021913,ortholog_one2many
ENSMUSG00000040412,ENSMMUG00000017266,ortholog_one2many
ENSMUSG00000071356,ENSMMUG00000002857,ortholog_many2many
ENSMUSG00000071356,ENSMMUG00000019240,ortholog_many2many
ENSMUSG00000054612,ENSMMUG00000011446,ortholog_one2one
ENSMUSG00000003534,ENSMMUG00000018601,ortholog_one2one
ENSMUSG00000040447,ENSMMUG00000022858,ortholog_one2one
ENSMUSG00000079554,ENSMMUG00000005835,ortholog_one2one
ENSMUSG00000033016,ENSMMUG00000022596,ortholog_one2one
ENSMUSG00000066357,ENSMMUG00000005649,ortholog_one2one
ENSMUSG00000068341,ENSMMUG00000002857,ortholog_many2many
ENSMUSG00000070568,,
ENSMUSG00000032125,ENSMMUG00000021578,ortholog_one2one
ENSMUSG00000063077,ENSMMUG00000002171,ortholog_one2one
ENSMUSG00000040663,ENSMMUG00000017274,ortholog_one2one
ENSMUSG00000033707,ENSMMUG00000015595,ortholog_one2one
ENSMUSG00000059013,ENSMMUG00000016432,ortholog_one2one
ENSMUSG00000051674,ENSMMUG00000008579,ortholog_one2one
ENSMUSG00000006675,ENSMMUG00000006130,ortholog_one2one
ENSMUSG00000024854,ENSMMUG00000004523,ortholog_one2one
ENSMUSG00000091494,,
ENSMUSG00000061533,ENSMMUG00000019710,ortholog_one2one
ENSMUSG00000034459,ENSMMUG00000008524,ortholog_one2many
ENSMUSG00000079516,ENSMMUG00000002857,ortholog_many2many
ENSMUSG00000079516,ENSMMUG00000019240,ortholog_many2many
ENSMUSG00000041552,ENSMMUG00000001088,ortholog_one2one
ENSMUSG00000067719,ENSMMUG00000021273,ortholog_many2many
ENSMUSG00000067719,ENSMMUG00000017604,ortholog_many2many
ENSMUSG00000067719,ENSMMUG00000017269,ortholog_many2many
ENSMUSG00000067719,ENSMMUG00000009632,ortholog_many2many
ENSMUSG00000009378,ENSMMUG00000017535,ortholog_one2one
ENSMUSG00000094132,,
ENSMUSG00000010476,ENSMMUG00000011447,ortholog_one2one
ENSMUSG00000028643,ENSMMUG00000012401,ortholog_one2one
ENSMUSG00000079002,,
ENSMUSG00000034616,ENSMMUG00000015932,ortholog_one2one
ENSMUSG00000038260,ENSMMUG00000007538,ortholog_one2one
ENSMUSG00000023140,ENSMMUG00000002858,ortholog_many2many
ENSMUSG00000023140,ENSMMUG00000000991,ortholog_many2many
ENSMUSG00000064145,ENSMMUG00000010571,ortholog_one2one
ENSMUSG00000051223,ENSMMUG00000022202,ortholog_one2one
ENSMUSG00000020798,ENSMMUG00000022857,ortholog_one2one
ENSMUSG00000020186,ENSMMUG00000018257,ortholog_one2one
ENSMUSG00000038181,ENSMMUG00000006682,ortholog_one2one
ENSMUSG00000006345,ENSMMUG00000002288,ortholog_one2many
ENSMUSG00000006345,ENSMMUG00000020999,ortholog_one2many
ENSMUSG00000091185,,
ENSMUSG00000033610,ENSMMUG00000010780,ortholog_one2one
ENSMUSG00000078584,ENSMMUG00000016111,ortholog_one2one
ENSMUSG00000027160,ENSMMUG00000023490,ortholog_one2one
ENSMUSG00000024566,ENSMMUG00000021792,ortholog_one2one
ENSMUSG00000026640,ENSMMUG00000004563,ortholog_one2one
ENSMUSG00000074075,,
ENSMUSG00000021922,ENSMMUG00000014523,ortholog_one2one
ENSMUSG00000009731,ENSMMUG00000004559,ortholog_one2one
ENSMUSG00000075706,ENSMMUG00000028946,ortholog_one2one
ENSMUSG00000032602,ENSMMUG00000015418,ortholog_one2one
ENSMUSG00000038239,ENSMMUG00000007537,ortholog_one2one
ENSMUSG00000033697,ENSMMUG00000015596,ortholog_one2one
ENSMUSG00000024309,ENSMMUG00000003871,ortholog_one2one
ENSMUSG00000028642,,
ENSMUSG00000059654,ENSMMUG00000002858,ortholog_many2many
ENSMUSG00000059654,ENSMMUG00000000991,ortholog_many2many
ENSMUSG00000067274,ENSMMUG00000011856,ortholog_one2many
ENSMUSG00000005986,ENSMMUG00000015928,ortholog_one2one
ENSMUSG00000040139,,
ENSMUSG00000000305,ENSMMUG00000012314,ortholog_one2one
ENSMUSG00000027822,ENSMMUG00000007323,ortholog_one2one
ENSMUSG00000090827,,
ENSMUSG00000032601,ENSMMUG00000000081,ortholog_one2one
ENSMUSG00000031310,ENSMMUG00000000667,ortholog_one2one
ENSMUSG00000040681,ENSMMUG00000005616,ortholog_one2many
ENSMUSG00000040681,ENSMMUG00000013547,ortholog_one2many
ENSMUSG00000040681,ENSMMUG00000021816,ortholog_one2many
ENSMUSG00000040681,ENSMMUG00000032372,ortholog_one2many
ENSMUSG00000040681,ENSMMUG00000032417,ortholog_one2many
ENSMUSG00000040681,ENSMMUG00000015782,ortholog_one2many
ENSMUSG00000040681,ENSMMUG00000032375,ortholog_one2many
ENSMUSG00000047866,ENSMMUG00000007397,ortholog_one2one
ENSMUSG00000031068,ENSMMUG00000017756,ortholog_one2many
ENSMUSG00000031068,ENSMMUG00000018429,ortholog_one2many
ENSMUSG00000030017,ENSMMUG00000002857,ortholog_many2many
ENSMUSG00000030017,ENSMMUG00000019240,ortholog_many2many
ENSMUSG00000027048,ENSMMUG00000013832,ortholog_one2one
ENSMUSG00000026034,ENSMMUG00000006640,ortholog_one2one
ENSMUSG00000024795,ENSMMUG00000013485,ortholog_one2one
ENSMUSG00000074518,,
ENSMUSG00000040610,ENSMMUG00000017754,ortholog_one2one
ENSMUSG00000028949,ENSMMUG00000006687,ortholog_one2one
ENSMUSG00000031565,ENSMMUG00000022478,ortholog_one2one
ENSMUSG00000079383,,
ENSMUSG00000091002,ENSMMUG00000010593,ortholog_one2one
ENSMUSG00000032599,ENSMMUG00000014730,ortholog_one2one
ENSMUSG00000090808,ENSMMUG00000001813,ortholog_many2many
ENSMUSG00000090808,ENSMMUG00000008466,ortholog_many2many
ENSMUSG00000090808,ENSMMUG00000023726,ortholog_many2many
ENSMUSG00000090808,ENSMMUG00000031128,ortholog_many2many
ENSMUSG00000090808,ENSMMUG00000012407,ortholog_many2many
ENSMUSG00000090808,ENSMMUG00000020361,ortholog_many2many
ENSMUSG00000090808,ENSMMUG00000000053,ortholog_many2many
ENSMUSG00000096197,,
ENSMUSG00000024565,ENSMMUG00000000286,ortholog_one2one
ENSMUSG00000003863,ENSMMUG00000007533,ortholog_one2one
ENSMUSG00000049796,ENSMMUG00000021587,ortholog_one2one
ENSMUSG00000055109,,
ENSMUSG00000027823,ENSMMUG00000007324,ortholog_one2one
ENSMUSG00000025572,ENSMMUG00000011932,ortholog_one2one
ENSMUSG00000024553,ENSMMUG00000002493,ortholog_one2one
ENSMUSG00000048106,,
ENSMUSG00000075395,,
ENSMUSG00000095681,,
ENSMUSG00000039117,ENSMMUG00000008696,ortholog_one2one
ENSMUSG00000001016,ENSMMUG00000031442,ortholog_one2one
ENSMUSG00000096887,,
ENSMUSG00000023147,ENSMMUG00000020654,ortholog_one2one
ENSMUSG00000021540,ENSMMUG00000000340,ortholog_one2one
ENSMUSG00000017316,ENSMMUG00000021616,ortholog_one2one
ENSMUSG00000032598,ENSMMUG00000014720,ortholog_one2one
ENSMUSG00000037813,ENSMMUG00000020172,ortholog_one2one
ENSMUSG00000028641,ENSMMUG00000022381,ortholog_one2one
ENSMUSG00000041775,,
ENSMUSG00000020794,ENSMMUG00000005080,ortholog_one2one
ENSMUSG00000032128,ENSMMUG00000021576,ortholog_one2one
ENSMUSG00000009551,,
ENSMUSG00000036840,ENSMMUG00000007400,ortholog_many2many
ENSMUSG00000052581,ENSMMUG00000000181,ortholog_one2one
ENSMUSG00000074178,,
ENSMUSG00000022809,ENSMMUG00000001976,ortholog_one2one
ENSMUSG00000027472,ENSMMUG00000000973,ortholog_one2one
ENSMUSG00000041268,ENSMMUG00000000754,ortholog_one2many
ENSMUSG00000041268,ENSMMUG00000029655,ortholog_one2many
ENSMUSG00000040594,ENSMMUG00000015840,ortholog_one2one
ENSMUSG00000005823,ENSMMUG00000008695,ortholog_one2one
ENSMUSG00000035798,ENSMMUG00000018254,ortholog_one2one
ENSMUSG00000031652,ENSMMUG00000018978,ortholog_one2one
ENSMUSG00000016494,ENSMMUG00000015133,ortholog_one2one
ENSMUSG00000092074,ENSMMUG00000019454,ortholog_one2many
ENSMUSG00000041769,ENSMMUG00000022443,ortholog_one2one
ENSMUSG00000057457,ENSMMUG00000023589,ortholog_one2one
ENSMUSG00000096255,ENSMMUG00000019454,ortholog_one2many
ENSMUSG00000005299,ENSMMUG00000019948,ortholog_one2one
ENSMUSG00000049148,ENSMMUG00000018004,ortholog_one2one
ENSMUSG00000079378,,
ENSMUSG00000031654,ENSMMUG00000022217,ortholog_one2one
ENSMUSG00000096780,ENSMMUG00000019450,ortholog_one2many
ENSMUSG00000045275,ENSMMUG00000010407,ortholog_one2one
ENSMUSG00000026035,ENSMMUG00000006638,ortholog_one2one
ENSMUSG00000079733,ENSMMUG00000019450,ortholog_one2many
ENSMUSG00000015488,ENSMMUG00000010976,ortholog_one2one
ENSMUSG00000003872,ENSMMUG00000028734,ortholog_one2one
ENSMUSG00000000579,ENSMMUG00000019454,ortholog_one2many
ENSMUSG00000027318,ENSMMUG00000022076,ortholog_one2one
ENSMUSG00000041660,ENSMMUG00000000316,ortholog_one2one
ENSMUSG00000069971,ENSMMUG00000019881,ortholog_one2one
ENSMUSG00000091086,ENSMMUG00000007433,ortholog_many2many
ENSMUSG00000091086,ENSMMUG00000029020,ortholog_many2many
ENSMUSG00000091086,ENSMMUG00000000879,ortholog_many2many
ENSMUSG00000091086,ENSMMUG00000030465,ortholog_many2many
ENSMUSG00000091086,ENSMMUG00000030894,ortholog_many2many
ENSMUSG00000091086,ENSMMUG00000019781,ortholog_many2many
ENSMUSG00000091086,ENSMMUG00000020417,ortholog_many2many
ENSMUSG00000024312,ENSMMUG00000003869,ortholog_one2one
ENSMUSG00000039108,ENSMMUG00000014084,ortholog_one2one
ENSMUSG00000090667,,
ENSMUSG00000023473,ENSMMUG00000014707,ortholog_one2one
ENSMUSG00000078566,ENSMMUG00000022445,ortholog_one2one
ENSMUSG00000093880,ENSMMUG00000019450,ortholog_one2many
ENSMUSG00000017311,ENSMMUG00000009715,ortholog_one2many
ENSMUSG00000017311,ENSMMUG00000023059,ortholog_one2many
ENSMUSG00000095912,,
ENSMUSG00000063511,ENSMMUG00000004928,ortholog_one2one
ENSMUSG00000003617,ENSMMUG00000005529,ortholog_one2one
ENSMUSG00000022676,ENSMMUG00000016195,ortholog_one2one
ENSMUSG00000039021,ENSMMUG00000016426,ortholog_one2one
ENSMUSG00000021541,ENSMMUG00000000342,ortholog_one2one
ENSMUSG00000079380,,
ENSMUSG00000022181,ENSMMUG00000021034,ortholog_one2one
ENSMUSG00000068617,ENSMMUG00000016822,ortholog_one2one
ENSMUSG00000094929,,
ENSMUSG00000089736,,
ENSMUSG00000020189,ENSMMUG00000017864,ortholog_one2one
ENSMUSG00000041607,ENSMMUG00000031423,ortholog_one2many
ENSMUSG00000041607,ENSMMUG00000011333,ortholog_one2many
ENSMUSG00000066058,ENSMMUG00000022385,ortholog_one2one
ENSMUSG00000031154,ENSMMUG00000004558,ortholog_one2one
ENSMUSG00000067206,ENSMMUG00000018939,ortholog_one2one
ENSMUSG00000096023,,
ENSMUSG00000021265,ENSMMUG00000009738,ortholog_one2one
ENSMUSG00000096003,,
ENSMUSG00000048217,ENSMMUG00000009713,ortholog_one2one
ENSMUSG00000011837,ENSMMUG00000006540,ortholog_one2one
ENSMUSG00000094472,,
ENSMUSG00000038201,,
ENSMUSG00000020790,ENSMMUG00000019184,ortholog_one2one
ENSMUSG00000056856,ENSMMUG00000022358,ortholog_one2one
ENSMUSG00000048644,ENSMMUG00000006541,ortholog_one2one
ENSMUSG00000023259,ENSMMUG00000031754,ortholog_one2one
ENSMUSG00000094825,,
ENSMUSG00000074121,ENSMMUG00000015794,ortholog_one2one
ENSMUSG00000022674,ENSMMUG00000008223,ortholog_one2many
ENSMUSG00000019487,ENSMMUG00000008697,ortholog_one2one
ENSMUSG00000074971,ENSMMUG00000013358,ortholog_one2one
ENSMUSG00000038194,ENSMMUG00000003917,ortholog_one2many
ENSMUSG00000038194,ENSMMUG00000015793,ortholog_one2many
ENSMUSG00000027886,ENSMMUG00000030300,ortholog_one2one
ENSMUSG00000046442,ENSMMUG00000009139,ortholog_one2one
ENSMUSG00000016493,ENSMMUG00000007129,ortholog_one2one
ENSMUSG00000025652,ENSMMUG00000014706,ortholog_one2one
ENSMUSG00000045333,ENSMMUG00000021261,ortholog_one2one
ENSMUSG00000048856,ENSMMUG00000013863,ortholog_one2one
ENSMUSG00000028954,ENSMMUG00000006244,ortholog_one2one
ENSMUSG00000095797,,
ENSMUSG00000028639,ENSMMUG00000013136,ortholog_one2one
ENSMUSG00000026036,ENSMMUG00000006639,ortholog_one2one
ENSMUSG00000002949,ENSMMUG00000006542,ortholog_one2one
ENSMUSG00000035759,ENSMMUG00000017862,ortholog_one2one
ENSMUSG00000036067,ENSMMUG00000010981,ortholog_one2one
ENSMUSG00000025651,ENSMMUG00000014705,ortholog_one2one
ENSMUSG00000039678,ENSMMUG00000019179,ortholog_one2one
ENSMUSG00000071708,ENSMMUG00000029995,ortholog_one2many
ENSMUSG00000071708,ENSMMUG00000020392,ortholog_one2many
ENSMUSG00000021615,ENSMMUG00000021609,ortholog_one2one
ENSMUSG00000041638,ENSMMUG00000009152,ortholog_one2one
ENSMUSG00000029156,ENSMMUG00000018941,ortholog_one2one
ENSMUSG00000055235,ENSMMUG00000006248,ortholog_one2one
ENSMUSG00000003868,ENSMMUG00000003915,ortholog_one2one
ENSMUSG00000058799,ENSMMUG00000017241,ortholog_many2many
ENSMUSG00000058799,ENSMMUG00000020390,ortholog_many2many
ENSMUSG00000058799,ENSMMUG00000015583,ortholog_many2many
ENSMUSG00000058799,ENSMMUG00000020200,ortholog_many2many
ENSMUSG00000041644,ENSMMUG00000003021,ortholog_one2one
ENSMUSG00000022155,ENSMMUG00000004774,ortholog_one2one
ENSMUSG00000025478,ENSMMUG00000022363,ortholog_one2one
ENSMUSG00000033352,ENSMMUG00000019842,ortholog_one2one
ENSMUSG00000058440,ENSMMUG00000014850,ortholog_one2one
ENSMUSG00000036810,ENSMMUG00000008365,ortholog_one2one
ENSMUSG00000016481,ENSMMUG00000013596,ortholog_one2one
ENSMUSG00000001018,ENSMMUG00000008148,ortholog_one2one
ENSMUSG00000029155,ENSMMUG00000018943,ortholog_one2one
ENSMUSG00000033799,ENSMMUG00000013180,ortholog_one2one
ENSMUSG00000024858,ENSMMUG00000015925,ortholog_one2one
ENSMUSG00000006344,ENSMMUG00000005980,ortholog_one2one
ENSMUSG00000021266,ENSMMUG00000013865,ortholog_one2one
ENSMUSG00000029442,ENSMMUG00000012649,ortholog_one2many
ENSMUSG00000029442,ENSMMUG00000031503,ortholog_one2many
ENSMUSG00000042631,ENSMMUG00000017412,ortholog_one2one
ENSMUSG00000057531,ENSMMUG00000015363,ortholog_one2one
ENSMUSG00000090113,,
ENSMUSG00000027068,ENSMMUG00000013835,ortholog_one2one
ENSMUSG00000020674,ENSMMUG00000002781,ortholog_one2many
ENSMUSG00000020674,ENSMMUG00000030949,ortholog_one2many
ENSMUSG00000026037,ENSMMUG00000014460,ortholog_one2one
ENSMUSG00000023013,ENSMMUG00000022916,ortholog_one2one
ENSMUSG00000007646,ENSMMUG00000009133,ortholog_one2one
ENSMUSG00000097652,,
ENSMUSG00000027474,ENSMMUG00000031238,ortholog_one2many
ENSMUSG00000027474,ENSMMUG00000017413,ortholog_one2many
ENSMUSG00000026616,ENSMMUG00000013602,ortholog_one2one
ENSMUSG00000022805,ENSMMUG00000000907,ortholog_one2one
ENSMUSG00000035673,ENSMMUG00000010886,ortholog_one2one
ENSMUSG00000094578,,
ENSMUSG00000027566,ENSMMUG00000018354,ortholog_one2one
ENSMUSG00000025727,ENSMMUG00000000616,ortholog_one2one
ENSMUSG00000040666,ENSMMUG00000001133,ortholog_one2one
ENSMUSG00000044217,ENSMMUG00000031964,ortholog_one2one
ENSMUSG00000057406,ENSMMUG00000009943,ortholog_one2one
ENSMUSG00000037542,ENSMMUG00000029428,ortholog_one2one
ENSMUSG00000068732,ENSMMUG00000012879,ortholog_one2one
ENSMUSG00000028072,ENSMMUG00000012424,ortholog_one2one
ENSMUSG00000015981,ENSMMUG00000022364,ortholog_one2one
ENSMUSG00000003865,ENSMMUG00000003911,ortholog_one2one
ENSMUSG00000031657,ENSMMUG00000020065,ortholog_one2one
ENSMUSG00000060288,ENSMMUG00000013129,ortholog_one2one
ENSMUSG00000038135,ENSMMUG00000006249,ortholog_one2one
ENSMUSG00000043144,ENSMMUG00000021688,ortholog_one2one
ENSMUSG00000041258,ENSMMUG00000005036,ortholog_one2one
ENSMUSG00000094924,,
ENSMUSG00000048100,ENSMMUG00000001010,ortholog_one2one
ENSMUSG00000035125,ENSMMUG00000018512,ortholog_one2one
ENSMUSG00000033781,ENSMMUG00000001290,ortholog_one2one
ENSMUSG00000012422,ENSMMUG00000002117,ortholog_one2one
ENSMUSG00000056222,ENSMMUG00000001344,ortholog_one2one
ENSMUSG00000079105,ENSMMUG00000014171,ortholog_one2one
ENSMUSG00000027824,ENSMMUG00000031546,ortholog_one2many
ENSMUSG00000029438,ENSMMUG00000012650,ortholog_one2one
ENSMUSG00000015337,ENSMMUG00000003294,ortholog_one2one
ENSMUSG00000090429,ENSMMUG00000016241,ortholog_many2many
ENSMUSG00000090429,ENSMMUG00000031317,ortholog_many2many
ENSMUSG00000054814,ENSMMUG00000023333,ortholog_one2one
ENSMUSG00000067370,ENSMMUG00000003868,ortholog_one2one
ENSMUSG00000018347,ENSMMUG00000018541,ortholog_one2one
ENSMUSG00000022526,ENSMMUG00000017061,ortholog_many2many
ENSMUSG00000037535,,
ENSMUSG00000041849,ENSMMUG00000023808,ortholog_one2one
ENSMUSG00000050844,,
ENSMUSG00000047061,,
ENSMUSG00000050708,ENSMMUG00000032480,ortholog_one2many
ENSMUSG00000056716,,
ENSMUSG00000022673,ENSMMUG00000015360,ortholog_one2one
ENSMUSG00000020921,ENSMMUG00000009712,ortholog_one2one
ENSMUSG00000028945,ENSMMUG00000006250,ortholog_one2one
ENSMUSG00000038175,ENSMMUG00000015474,ortholog_one2one
ENSMUSG00000053093,ENSMMUG00000014762,ortholog_one2one
ENSMUSG00000095295,,
ENSMUSG00000031105,ENSMMUG00000008386,ortholog_one2one
ENSMUSG00000015980,ENSMMUG00000022366,ortholog_one2one
ENSMUSG00000046516,ENSMMUG00000000906,ortholog_one2many
ENSMUSG00000003873,ENSMMUG00000003907,ortholog_one2one
ENSMUSG00000097853,,
ENSMUSG00000062704,,
ENSMUSG00000033669,ENSMMUG00000011550,ortholog_one2one
ENSMUSG00000005640,ENSMMUG00000012422,ortholog_one2one
ENSMUSG00000011382,ENSMMUG00000003905,ortholog_one2one
ENSMUSG00000098456,ENSMMUG00000011266,ortholog_one2one
ENSMUSG00000096629,,
ENSMUSG00000046687,ENSMMUG00000032345,ortholog_many2many
ENSMUSG00000046687,ENSMMUG00000008465,ortholog_many2many
ENSMUSG00000046687,ENSMMUG00000003893,ortholog_many2many
ENSMUSG00000046687,ENSMMUG00000019199,ortholog_many2many
ENSMUSG00000046687,ENSMMUG00000006336,ortholog_many2many
ENSMUSG00000046687,ENSMMUG00000001654,ortholog_many2many
ENSMUSG00000046687,ENSMMUG00000008250,ortholog_many2many
ENSMUSG00000001017,ENSMMUG00000008146,ortholog_one2one
ENSMUSG00000020922,ENSMMUG00000006804,ortholog_one2one
ENSMUSG00000010342,,
ENSMUSG00000058881,ENSMMUG00000017408,ortholog_one2one
ENSMUSG00000090547,,
ENSMUSG00000020159,ENSMMUG00000000570,ortholog_one2one
ENSMUSG00000008668,ENSMMUG00000003867,ortholog_many2many
ENSMUSG00000008668,ENSMMUG00000032583,ortholog_many2many
ENSMUSG00000008668,ENSMMUG00000028709,ortholog_many2many
ENSMUSG00000023015,ENSMMUG00000021689,ortholog_one2one
ENSMUSG00000096470,,
ENSMUSG00000060260,ENSMMUG00000021582,ortholog_one2one
ENSMUSG00000046982,ENSMMUG00000014916,ortholog_one2one
ENSMUSG00000038342,ENSMMUG00000012652,ortholog_one2one
ENSMUSG00000024798,ENSMMUG00000006627,ortholog_one2one
ENSMUSG00000094370,,
ENSMUSG00000055041,ENSMMUG00000011549,ortholog_one2one
ENSMUSG00000074182,ENSMMUG00000013203,ortholog_one2one
ENSMUSG00000097405,,
ENSMUSG00000042138,ENSMMUG00000008488,ortholog_one2one
ENSMUSG00000025650,ENSMMUG00000014699,ortholog_one2one
ENSMUSG00000020083,ENSMMUG00000016240,ortholog_one2one
ENSMUSG00000049090,ENSMMUG00000014915,ortholog_one2one
ENSMUSG00000090512,,
ENSMUSG00000038174,ENSMMUG00000012224,ortholog_one2one
ENSMUSG00000078957,,
ENSMUSG00000003970,ENSMMUG00000023683,ortholog_one2one
ENSMUSG00000036779,ENSMMUG00000003116,ortholog_one2one
ENSMUSG00000090707,,
ENSMUSG00000025153,ENSMMUG00000012811,ortholog_one2one
ENSMUSG00000037326,ENSMMUG00000000615,ortholog_one2one
ENSMUSG00000091275,,
ENSMUSG00000028637,ENSMMUG00000013128,ortholog_one2one
ENSMUSG00000001946,ENSMMUG00000008486,ortholog_one2one
ENSMUSG00000074892,ENSMMUG00000003428,ortholog_one2one
ENSMUSG00000041841,ENSMMUG00000029608,ortholog_one2one
ENSMUSG00000090643,,
ENSMUSG00000068706,ENSMMUG00000030137,ortholog_many2many
ENSMUSG00000068706,ENSMMUG00000011647,ortholog_many2many
ENSMUSG00000048410,ENSMMUG00000008945,ortholog_one2one
ENSMUSG00000039660,ENSMMUG00000031943,ortholog_one2many
