Ensembl Gene ID,Platypus Ensembl Gene ID,Homology Type
ENSMUSG00000060699,ENSOANG00000022333,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000012693,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000004794,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000021879,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000001019,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000002029,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000013106,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000006245,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000005645,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000009224,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000002811,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000008371,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000010011,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000002824,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000013870,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000020077,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000001242,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000004539,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000006714,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000008133,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000008363,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000021441,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000008564,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000003697,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000004995,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000012636,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000004280,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000003558,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000020283,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000013470,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000008255,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000008404,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000012508,ortholog_many2many
ENSMUSG00000060699,ENSOANG00000013337,ortholog_many2many
ENSMUSG00000005320,ENSOANG00000007493,ortholog_one2one
ENSMUSG00000071014,ENSOANG00000031275,ortholog_one2one
ENSMUSG00000037965,ENSOANG00000031835,ortholog_one2many
ENSMUSG00000037965,ENSOANG00000010916,ortholog_one2many
ENSMUSG00000037965,ENSOANG00000028506,ortholog_one2many
ENSMUSG00000037965,ENSOANG00000029298,ortholog_one2many
ENSMUSG00000019932,ENSOANG00000006632,ortholog_one2one
ENSMUSG00000093764,ENSOANG00000011781,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000002140,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003995,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000007009,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000005737,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008740,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013640,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000022197,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008370,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000015245,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008845,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000006494,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000010153,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000014331,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008641,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000014616,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000002810,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000015597,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000002086,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000020924,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000006635,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000012727,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003332,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000021889,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008980,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000004233,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013599,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000021912,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000012465,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000021437,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000004750,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013609,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003580,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000000435,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003548,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000012324,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000005201,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003703,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000011734,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000022333,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000012693,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000004794,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000021879,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000001019,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000002029,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013106,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000006245,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000005645,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000009224,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000002811,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008371,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000010011,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000002824,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013870,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000020077,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000001242,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000004539,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000006714,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008133,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008363,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000021441,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008564,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003697,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000004995,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000012636,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000004280,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000003558,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000020283,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013470,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008255,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000008404,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000012508,ortholog_many2many
ENSMUSG00000093764,ENSOANG00000013337,ortholog_many2many
ENSMUSG00000028463,,
ENSMUSG00000025993,ENSOANG00000014116,ortholog_one2one
ENSMUSG00000028710,ENSOANG00000007256,ortholog_one2one
ENSMUSG00000031207,ENSOANG00000004900,ortholog_one2one
ENSMUSG00000057612,ENSOANG00000011781,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000002140,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003995,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000007009,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000005737,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008740,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013640,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000022197,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008370,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000015245,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008845,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000006494,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000010153,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000014331,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008641,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000014616,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000002810,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000015597,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000002086,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000020924,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000006635,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000012727,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003332,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000021889,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008980,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000004233,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013599,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000021912,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000012465,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000021437,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000004750,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013609,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003580,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000000435,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003548,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000012324,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000005201,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003703,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000011734,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000022333,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000012693,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000004794,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000021879,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000001019,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000002029,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013106,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000006245,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000005645,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000009224,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000002811,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008371,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000010011,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000002824,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013870,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000020077,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000001242,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000004539,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000006714,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008133,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008363,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000021441,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008564,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003697,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000004995,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000012636,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000004280,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000003558,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000020283,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013470,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008255,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000008404,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000012508,ortholog_many2many
ENSMUSG00000057612,ENSOANG00000013337,ortholog_many2many
ENSMUSG00000030806,,
ENSMUSG00000048439,ENSOANG00000014206,ortholog_one2one
ENSMUSG00000054676,ENSOANG00000012325,ortholog_one2one
ENSMUSG00000093632,ENSOANG00000011781,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000002140,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003995,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000007009,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000005737,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008740,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013640,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000022197,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008370,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000015245,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008845,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000006494,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000010153,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000014331,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008641,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000014616,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000002810,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000015597,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000002086,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000020924,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000006635,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000012727,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003332,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000021889,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008980,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000004233,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013599,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000021912,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000012465,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000021437,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000004750,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013609,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003580,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000000435,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003548,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000012324,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000005201,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003703,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000011734,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000022333,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000012693,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000004794,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000021879,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000001019,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000002029,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013106,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000006245,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000005645,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000009224,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000002811,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008371,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000010011,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000002824,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013870,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000020077,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000001242,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000004539,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000006714,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008133,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008363,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000021441,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008564,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003697,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000004995,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000012636,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000004280,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000003558,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000020283,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013470,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008255,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000008404,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000012508,ortholog_many2many
ENSMUSG00000093632,ENSOANG00000013337,ortholog_many2many
ENSMUSG00000040253,ENSOANG00000007771,ortholog_one2many
ENSMUSG00000027408,ENSOANG00000015728,ortholog_one2one
ENSMUSG00000064081,ENSOANG00000009202,ortholog_one2many
ENSMUSG00000019936,ENSOANG00000006633,ortholog_one2one
ENSMUSG00000093755,ENSOANG00000011781,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000002140,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003995,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000007009,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000005737,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008740,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013640,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000022197,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008370,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000015245,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008845,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000006494,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000010153,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000014331,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008641,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000014616,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000002810,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000015597,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000002086,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000020924,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000006635,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000012727,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003332,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000021889,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008980,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000004233,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013599,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000021912,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000012465,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000021437,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000004750,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013609,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003580,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000000435,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003548,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000012324,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000005201,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003703,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000011734,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000022333,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000012693,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000004794,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000021879,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000001019,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000002029,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013106,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000006245,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000005645,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000009224,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000002811,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008371,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000010011,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000002824,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013870,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000020077,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000001242,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000004539,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000006714,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008133,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008363,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000021441,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008564,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003697,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000004995,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000012636,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000004280,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000003558,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000020283,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013470,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008255,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000008404,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000012508,ortholog_many2many
ENSMUSG00000093755,ENSOANG00000013337,ortholog_many2many
ENSMUSG00000078772,,
ENSMUSG00000097487,,
ENSMUSG00000053442,,
ENSMUSG00000031991,ENSOANG00000006905,ortholog_one2one
ENSMUSG00000043091,ENSOANG00000007702,ortholog_many2many
ENSMUSG00000029462,ENSOANG00000004784,ortholog_one2one
ENSMUSG00000070896,ENSOANG00000009558,ortholog_one2many
ENSMUSG00000021127,,
ENSMUSG00000028709,ENSOANG00000007255,ortholog_one2one
ENSMUSG00000034037,ENSOANG00000010885,ortholog_one2one
ENSMUSG00000001909,ENSOANG00000029270,ortholog_one2one
ENSMUSG00000074776,,
ENSMUSG00000074170,ENSOANG00000002290,ortholog_one2one
ENSMUSG00000047025,,
ENSMUSG00000063303,,
ENSMUSG00000036402,,
ENSMUSG00000030423,ENSOANG00000020512,ortholog_one2one
ENSMUSG00000079183,,
ENSMUSG00000062257,ENSOANG00000028517,ortholog_one2one
ENSMUSG00000030805,ENSOANG00000012988,ortholog_one2one
ENSMUSG00000023484,ENSOANG00000002870,ortholog_one2one
ENSMUSG00000044551,,
ENSMUSG00000041323,ENSOANG00000012942,ortholog_one2one
ENSMUSG00000021431,ENSOANG00000029290,ortholog_one2many
ENSMUSG00000021431,ENSOANG00000019888,ortholog_one2many
