Ensembl Gene ID,Hum Ensembl Gene ID,Homology Type
ENSMUSG00000026618,ENSG00000067704,ortholog_one2one
ENSMUSG00000024518,ENSG00000134438,ortholog_one2one
ENSMUSG00000012705,ENSG00000104918,ortholog_one2one
ENSMUSG00000057411,ENSG00000103254,ortholog_one2one
ENSMUSG00000046567,ENSG00000133641,ortholog_one2one
ENSMUSG00000024519,ENSG00000166569,ortholog_one2one
ENSMUSG00000025140,ENSG00000183010,ortholog_one2one
ENSMUSG00000053012,ENSG00000172086,ortholog_one2many
ENSMUSG00000024827,ENSG00000178445,ortholog_one2one
ENSMUSG00000001750,ENSG00000110719,ortholog_one2one
ENSMUSG00000073018,ENSG00000172086,ortholog_one2many
ENSMUSG00000034837,ENSG00000114349,ortholog_one2one
ENSMUSG00000013974,ENSG00000183019,ortholog_one2one
ENSMUSG00000015970,ENSG00000016391,ortholog_one2one
ENSMUSG00000024402,ENSG00000226979,ortholog_one2one
ENSMUSG00000029209,ENSG00000163281,ortholog_one2one
ENSMUSG00000053044,ENSG00000172116,ortholog_one2one
ENSMUSG00000056912,ENSG00000165805,ortholog_one2one
ENSMUSG00000014158,ENSG00000111199,ortholog_one2one
ENSMUSG00000018861,ENSG00000161513,ortholog_one2one
ENSMUSG00000041891,ENSG00000074695,ortholog_one2one
ENSMUSG00000040236,ENSG00000181029,ortholog_one2one
ENSMUSG00000055732,,
ENSMUSG00000042419,ENSG00000204498,ortholog_one2one
ENSMUSG00000025141,ENSG00000185105,ortholog_one2one
ENSMUSG00000021037,ENSG00000100591,ortholog_one2one
ENSMUSG00000021359,ENSG00000137203,ortholog_one2one
ENSMUSG00000031145,ENSG00000012211,ortholog_one2one
ENSMUSG00000012777,ENSG00000142513,ortholog_one2one
ENSMUSG00000000804,ENSG00000170832,ortholog_one2many
ENSMUSG00000000804,ENSG00000129204,ortholog_one2many
ENSMUSG00000032680,ENSG00000196476,ortholog_one2one
ENSMUSG00000092356,,
ENSMUSG00000036591,ENSG00000107863,ortholog_one2one
ENSMUSG00000034684,ENSG00000001617,ortholog_one2one
ENSMUSG00000044330,ENSG00000181061,ortholog_one2many
ENSMUSG00000027176,ENSG00000176102,ortholog_one2one
ENSMUSG00000004473,ENSG00000105472,ortholog_one2one
ENSMUSG00000005540,ENSG00000104921,ortholog_one2one
ENSMUSG00000020811,ENSG00000179314,ortholog_one2one
ENSMUSG00000028692,ENSG00000117448,ortholog_one2one
ENSMUSG00000042988,ENSG00000185269,ortholog_one2one
ENSMUSG00000090625,,
ENSMUSG00000078096,,
ENSMUSG00000026922,ENSG00000169692,ortholog_one2one
ENSMUSG00000046318,ENSG00000183287,ortholog_one2one
ENSMUSG00000008305,ENSG00000196781,ortholog_one2one
ENSMUSG00000027641,ENSG00000080839,ortholog_one2one
ENSMUSG00000037971,ENSG00000137720,ortholog_one2one
ENSMUSG00000030781,ENSG00000140675,ortholog_one2one
ENSMUSG00000060923,ENSG00000170634,ortholog_one2one
ENSMUSG00000027889,ENSG00000116337,ortholog_one2one
ENSMUSG00000068250,ENSG00000151743,ortholog_one2one
ENSMUSG00000022831,ENSG00000180353,ortholog_one2one
ENSMUSG00000028082,ENSG00000109686,ortholog_one2one
ENSMUSG00000032034,ENSG00000120457,ortholog_one2one
ENSMUSG00000026617,ENSG00000162813,ortholog_one2one
ENSMUSG00000016253,ENSG00000101158,ortholog_one2one
ENSMUSG00000024521,ENSG00000141682,ortholog_one2one
ENSMUSG00000026103,ENSG00000115419,ortholog_one2one
ENSMUSG00000063870,ENSG00000111642,ortholog_one2one
ENSMUSG00000053508,,
ENSMUSG00000047259,ENSG00000166603,ortholog_one2one
ENSMUSG00000041248,ENSG00000151704,ortholog_one2one
ENSMUSG00000036273,ENSG00000188906,ortholog_one2one
ENSMUSG00000024524,ENSG00000141404,ortholog_one2one
ENSMUSG00000020098,ENSG00000166228,ortholog_one2one
ENSMUSG00000016087,ENSG00000151702,ortholog_one2one
ENSMUSG00000031216,ENSG00000130052,ortholog_one2one
ENSMUSG00000015968,ENSG00000157388,ortholog_one2one
ENSMUSG00000028691,ENSG00000117450,ortholog_one2one
ENSMUSG00000033644,ENSG00000197181,ortholog_one2one
ENSMUSG00000025089,ENSG00000151892,ortholog_one2one
ENSMUSG00000021360,ENSG00000111846,ortholog_one2one
ENSMUSG00000057729,ENSG00000196415,ortholog_one2one
ENSMUSG00000024863,ENSG00000165471,ortholog_one2one
ENSMUSG00000009588,ENSG00000070526,ortholog_one2one
ENSMUSG00000038738,ENSG00000161681,ortholog_one2one
ENSMUSG00000001260,ENSG00000163285,ortholog_one2one
ENSMUSG00000021115,ENSG00000100749,ortholog_one2one
ENSMUSG00000030780,ENSG00000140688,ortholog_one2one
ENSMUSG00000040850,ENSG00000068878,ortholog_one2one
ENSMUSG00000062526,ENSG00000154889,ortholog_one2one
ENSMUSG00000021490,ENSG00000131183,ortholog_one2one
ENSMUSG00000053977,ENSG00000153563,ortholog_one2one
ENSMUSG00000014245,ENSG00000108474,ortholog_one2one
ENSMUSG00000037845,ENSG00000255561,ortholog_one2many
ENSMUSG00000037845,ENSG00000258529,ortholog_one2many
ENSMUSG00000078667,ENSG00000163263,ortholog_one2one
ENSMUSG00000028690,ENSG00000132763,ortholog_one2one
ENSMUSG00000027087,ENSG00000138448,ortholog_one2one
ENSMUSG00000031217,ENSG00000090776,ortholog_one2one
ENSMUSG00000032035,ENSG00000134954,ortholog_one2one
ENSMUSG00000050671,ENSG00000100593,ortholog_one2one
ENSMUSG00000074681,ENSG00000125903,ortholog_one2one
ENSMUSG00000024525,ENSG00000141401,ortholog_one2one
ENSMUSG00000096025,ENSG00000092199,ortholog_many2many
ENSMUSG00000016256,ENSG00000101160,ortholog_one2one
ENSMUSG00000024868,ENSG00000107984,ortholog_one2one
ENSMUSG00000039717,ENSG00000184672,ortholog_one2many
ENSMUSG00000026615,ENSG00000136628,ortholog_one2one
ENSMUSG00000002222,ENSG00000153561,ortholog_one2one
ENSMUSG00000024526,ENSG00000176194,ortholog_one2one
ENSMUSG00000018479,ENSG00000141371,ortholog_one2one
ENSMUSG00000000560,ENSG00000151834,ortholog_one2one
ENSMUSG00000020814,ENSG00000182534,ortholog_one2one
ENSMUSG00000019888,ENSG00000182050,ortholog_one2one
ENSMUSG00000020097,ENSG00000166224,ortholog_one2one
ENSMUSG00000018509,ENSG00000166582,ortholog_one2one
ENSMUSG00000001473,ENSG00000176014,ortholog_one2one
ENSMUSG00000040554,ENSG00000129221,ortholog_one2one
ENSMUSG00000055761,ENSG00000185942,ortholog_one2one
ENSMUSG00000039710,,
ENSMUSG00000030844,ENSG00000148908,ortholog_one2one
ENSMUSG00000016255,ENSG00000101162,ortholog_one2one
ENSMUSG00000028689,ENSG00000236624,ortholog_one2one
ENSMUSG00000032712,ENSG00000174718,ortholog_one2one
ENSMUSG00000027940,ENSG00000143549,ortholog_one2one
ENSMUSG00000018481,ENSG00000062725,ortholog_one2one
ENSMUSG00000081650,,
ENSMUSG00000044444,ENSG00000196570,ortholog_one2one
ENSMUSG00000024527,ENSG00000141385,ortholog_one2one
ENSMUSG00000049387,ENSG00000170516,ortholog_one2one
ENSMUSG00000032059,ENSG00000086848,ortholog_one2one
ENSMUSG00000008028,ENSG00000235034,ortholog_one2one
ENSMUSG00000024403,ENSG00000213760,ortholog_one2one
ENSMUSG00000048636,,
ENSMUSG00000045591,ENSG00000177468,ortholog_one2one
ENSMUSG00000029211,ENSG00000109158,ortholog_one2one
ENSMUSG00000021135,ENSG00000100652,ortholog_one2one
ENSMUSG00000022488,ENSG00000123338,ortholog_one2one
ENSMUSG00000021036,ENSG00000100596,ortholog_one2one
ENSMUSG00000052656,ENSG00000239305,ortholog_one2one
ENSMUSG00000002274,ENSG00000103260,ortholog_one2one
ENSMUSG00000004945,ENSG00000215712,ortholog_one2one
ENSMUSG00000011884,ENSG00000139433,ortholog_one2one
ENSMUSG00000049560,ENSG00000185982,ortholog_one2one
ENSMUSG00000052920,ENSG00000185532,ortholog_one2one
ENSMUSG00000021492,ENSG00000131187,ortholog_one2one
ENSMUSG00000044788,ENSG00000172782,ortholog_one2one
ENSMUSG00000027468,ENSG00000125788,ortholog_one2one
ENSMUSG00000017119,ENSG00000188554,ortholog_one2one
ENSMUSG00000016252,ENSG00000180389,ortholog_one2many
ENSMUSG00000016252,ENSG00000124172,ortholog_one2many
ENSMUSG00000032580,ENSG00000003756,ortholog_one2one
ENSMUSG00000025738,ENSG00000127585,ortholog_one2one
ENSMUSG00000020009,ENSG00000027697,ortholog_one2one
ENSMUSG00000034265,ENSG00000175048,ortholog_one2one
ENSMUSG00000074680,ENSG00000178591,ortholog_one2one
ENSMUSG00000026994,ENSG00000115339,ortholog_one2one
ENSMUSG00000053119,ENSG00000115561,ortholog_one2many
ENSMUSG00000053119,ENSG00000249884,ortholog_one2many
ENSMUSG00000048617,ENSG00000132026,ortholog_one2one
ENSMUSG00000030731,ENSG00000213023,ortholog_one2one
ENSMUSG00000024530,ENSG00000141391,ortholog_one2one
ENSMUSG00000029212,ENSG00000163288,ortholog_one2one
ENSMUSG00000025737,ENSG00000127580,ortholog_one2one
ENSMUSG00000031146,ENSG00000102007,ortholog_one2many
ENSMUSG00000000776,ENSG00000168495,ortholog_one2one
ENSMUSG00000079462,,
ENSMUSG00000001173,ENSG00000122126,ortholog_one2one
ENSMUSG00000030846,ENSG00000151923,ortholog_one2one
ENSMUSG00000034403,ENSG00000181191,ortholog_one2one
ENSMUSG00000074679,ENSG00000215547,ortholog_one2one
ENSMUSG00000033985,ENSG00000070759,ortholog_one2one
ENSMUSG00000026614,ENSG00000196660,ortholog_one2one
ENSMUSG00000002486,ENSG00000139437,ortholog_one2one
ENSMUSG00000049013,ENSG00000189099,ortholog_one2one
ENSMUSG00000040478,ENSG00000112238,ortholog_one2one
ENSMUSG00000044249,ENSG00000215545,ortholog_one2one
ENSMUSG00000059352,,
ENSMUSG00000026822,ENSG00000148346,ortholog_one2one
ENSMUSG00000038683,ENSG00000111845,ortholog_one2one
ENSMUSG00000037740,ENSG00000125901,ortholog_one2one
ENSMUSG00000019432,ENSG00000198563,ortholog_one2one
ENSMUSG00000039246,ENSG00000143353,ortholog_one2one
ENSMUSG00000002881,ENSG00000138386,ortholog_one2one
ENSMUSG00000024533,ENSG00000134278,ortholog_one2one
ENSMUSG00000047746,ENSG00000163833,ortholog_one2one
ENSMUSG00000016257,ENSG00000101166,ortholog_one2one
ENSMUSG00000071719,ENSG00000130054,ortholog_one2one
ENSMUSG00000053470,ENSG00000115548,ortholog_one2one
ENSMUSG00000019890,ENSG00000133636,ortholog_one2one
ENSMUSG00000047085,ENSG00000131409,ortholog_one2one
ENSMUSG00000028081,ENSG00000145425,ortholog_one2many
ENSMUSG00000044921,ENSG00000198774,ortholog_one2one
ENSMUSG00000055015,,
ENSMUSG00000022177,ENSG00000259132,ortholog_one2many
ENSMUSG00000022177,ENSG00000092036,ortholog_one2many
ENSMUSG00000056962,ENSG00000070495,ortholog_one2one
ENSMUSG00000019505,ENSG00000170315,ortholog_one2many
ENSMUSG00000001763,ENSG00000158457,ortholog_one2one
ENSMUSG00000039239,ENSG00000092969,ortholog_one2one
ENSMUSG00000029213,ENSG00000169019,ortholog_one2one
ENSMUSG00000020525,ENSG00000170836,ortholog_one2one
ENSMUSG00000021136,ENSG00000198732,ortholog_one2one
ENSMUSG00000036602,ENSG00000180318,ortholog_one2one
ENSMUSG00000038704,ENSG00000204653,ortholog_one2one
ENSMUSG00000091695,,
ENSMUSG00000022494,ENSG00000237515,ortholog_one2one
ENSMUSG00000020125,ENSG00000197561,ortholog_one2one
ENSMUSG00000050075,ENSG00000174946,ortholog_one2one
ENSMUSG00000045095,ENSG00000151276,ortholog_one2one
ENSMUSG00000052926,ENSG00000104889,ortholog_one2one
ENSMUSG00000027175,ENSG00000176148,ortholog_one2one
ENSMUSG00000043015,ENSG00000189362,ortholog_one2one
ENSMUSG00000001305,ENSG00000067533,ortholog_one2one
ENSMUSG00000031147,ENSG00000017621,ortholog_one2one
ENSMUSG00000073542,ENSG00000101624,ortholog_one2one
ENSMUSG00000061780,ENSG00000197766,ortholog_one2one
ENSMUSG00000036381,ENSG00000174944,ortholog_one2one
ENSMUSG00000030847,ENSG00000151929,ortholog_one2one
ENSMUSG00000028688,ENSG00000132773,ortholog_one2one
ENSMUSG00000003452,ENSG00000151746,ortholog_one2one
ENSMUSG00000091416,,
ENSMUSG00000024537,ENSG00000128789,ortholog_one2one
ENSMUSG00000096557,ENSG00000134056,ortholog_one2many
ENSMUSG00000025736,ENSG00000161999,ortholog_one2one
ENSMUSG00000032036,ENSG00000149571,ortholog_one2one
ENSMUSG00000025090,ENSG00000182645,ortholog_one2one
ENSMUSG00000051431,ENSG00000138271,ortholog_one2one
ENSMUSG00000036362,ENSG00000181631,ortholog_one2one
ENSMUSG00000053536,ENSG00000177613,ortholog_one2one
ENSMUSG00000039224,ENSG00000215301,ortholog_one2many
ENSMUSG00000028413,ENSG00000086062,ortholog_one2one
ENSMUSG00000052852,ENSG00000068615,ortholog_one2one
ENSMUSG00000036353,ENSG00000169313,ortholog_one2one
ENSMUSG00000022557,ENSG00000204775,ortholog_one2many
ENSMUSG00000022557,ENSG00000170727,ortholog_one2many
ENSMUSG00000052595,ENSG00000148584,ortholog_one2one
ENSMUSG00000074997,ENSG00000127445,ortholog_one2many
ENSMUSG00000020808,ENSG00000129195,ortholog_one2one
ENSMUSG00000032038,ENSG00000110080,ortholog_one2one
ENSMUSG00000022545,ENSG00000175595,ortholog_one2one
ENSMUSG00000002365,ENSG00000130340,ortholog_one2one
ENSMUSG00000090485,,
ENSMUSG00000036186,ENSG00000165716,ortholog_one2one
ENSMUSG00000052962,ENSG00000132313,ortholog_one2one
ENSMUSG00000029470,ENSG00000135124,ortholog_one2one
ENSMUSG00000027301,ENSG00000101405,ortholog_one2one
ENSMUSG00000034848,ENSG00000123607,ortholog_one2one
ENSMUSG00000050201,ENSG00000183034,ortholog_one2one
ENSMUSG00000038695,ENSG00000161677,ortholog_one2one
ENSMUSG00000013833,ENSG00000175221,ortholog_one2one
ENSMUSG00000024539,ENSG00000175354,ortholog_one2one
ENSMUSG00000005220,ENSG00000145244,ortholog_one2one
ENSMUSG00000022178,ENSG00000129474,ortholog_one2one
ENSMUSG00000027173,ENSG00000121690,ortholog_one2one
ENSMUSG00000005161,ENSG00000167815,ortholog_one2many
ENSMUSG00000067288,ENSG00000233927,ortholog_one2one
ENSMUSG00000028080,ENSG00000198589,ortholog_one2one
ENSMUSG00000042105,ENSG00000198825,ortholog_one2one
ENSMUSG00000046008,ENSG00000175535,ortholog_one2one
ENSMUSG00000073411,,
ENSMUSG00000028266,ENSG00000143013,ortholog_one2one
ENSMUSG00000076432,ENSG00000134308,ortholog_one2one
ENSMUSG00000074491,ENSG00000182566,ortholog_one2one
ENSMUSG00000028687,ENSG00000132781,ortholog_one2one
ENSMUSG00000037727,ENSG00000101200,ortholog_one2one
ENSMUSG00000042179,ENSG00000187021,ortholog_one2one
ENSMUSG00000041439,ENSG00000151690,ortholog_one2one
ENSMUSG00000036334,ENSG00000152580,ortholog_one2one
ENSMUSG00000026611,ENSG00000162814,ortholog_one2one
ENSMUSG00000059327,ENSG00000158813,ortholog_one2one
ENSMUSG00000027550,ENSG00000133739,ortholog_one2one
ENSMUSG00000056544,ENSG00000131068,ortholog_one2one
ENSMUSG00000022179,ENSG00000100802,ortholog_one2one
ENSMUSG00000025091,ENSG00000165862,ortholog_one2one
ENSMUSG00000026820,ENSG00000148334,ortholog_one2one
ENSMUSG00000095128,,
ENSMUSG00000009569,ENSG00000186260,ortholog_one2one
ENSMUSG00000038276,ENSG00000213199,ortholog_one2one
ENSMUSG00000079614,ENSG00000085415,ortholog_one2one
ENSMUSG00000025142,ENSG00000169696,ortholog_one2one
ENSMUSG00000028252,ENSG00000112237,ortholog_one2one
ENSMUSG00000052837,ENSG00000171223,ortholog_one2one
ENSMUSG00000034161,ENSG00000187786,ortholog_one2many
ENSMUSG00000034161,ENSG00000188686,ortholog_one2many
ENSMUSG00000090527,,
ENSMUSG00000008140,ENSG00000161671,ortholog_one2one
ENSMUSG00000027300,ENSG00000185019,ortholog_one2one
ENSMUSG00000090266,ENSG00000181038,ortholog_one2one
ENSMUSG00000026931,ENSG00000165863,ortholog_one2one
ENSMUSG00000034206,ENSG00000051341,ortholog_one2one
ENSMUSG00000074589,,
ENSMUSG00000050645,,
ENSMUSG00000022556,ENSG00000185122,ortholog_one2one
ENSMUSG00000001761,ENSG00000128602,ortholog_one2one
ENSMUSG00000026919,ENSG00000122136,ortholog_many2many
ENSMUSG00000050600,ENSG00000124203,ortholog_one2one
ENSMUSG00000003469,ENSG00000168490,ortholog_one2one
ENSMUSG00000052566,ENSG00000095066,ortholog_one2one
ENSMUSG00000095522,,
ENSMUSG00000022193,ENSG00000100804,ortholog_one2one
ENSMUSG00000051113,ENSG00000142530,ortholog_one2one
ENSMUSG00000027524,ENSG00000124205,ortholog_one2one
ENSMUSG00000036951,,
ENSMUSG00000062124,,
ENSMUSG00000072423,ENSG00000222028,ortholog_one2one
ENSMUSG00000043155,ENSG00000186603,ortholog_one2one
ENSMUSG00000028415,ENSG00000122711,ortholog_one2one
ENSMUSG00000024542,ENSG00000101639,ortholog_one2one
ENSMUSG00000026102,ENSG00000151689,ortholog_one2one
ENSMUSG00000059674,ENSG00000139880,ortholog_one2one
ENSMUSG00000052337,ENSG00000132305,ortholog_one2one
ENSMUSG00000019892,ENSG00000133640,ortholog_one2one
ENSMUSG00000028969,ENSG00000164885,ortholog_one2one
ENSMUSG00000059734,ENSG00000110717,ortholog_one2one
ENSMUSG00000044526,ENSG00000105428,ortholog_one2one
ENSMUSG00000070465,,
ENSMUSG00000041890,ENSG00000139436,ortholog_one2one
ENSMUSG00000048170,ENSG00000197771,ortholog_one2one
ENSMUSG00000022555,ENSG00000185000,ortholog_one2one
ENSMUSG00000092443,,
ENSMUSG00000038670,ENSG00000086967,ortholog_one2one
ENSMUSG00000091306,,
ENSMUSG00000024544,ENSG00000168675,ortholog_one2one
ENSMUSG00000079507,,
ENSMUSG00000033948,ENSG00000162415,ortholog_one2one
ENSMUSG00000039615,ENSG00000103266,ortholog_one2one
ENSMUSG00000044863,ENSG00000180424,ortholog_one2one
ENSMUSG00000015787,,
ENSMUSG00000040543,ENSG00000091622,ortholog_one2one
ENSMUSG00000038121,ENSG00000177150,ortholog_one2one
ENSMUSG00000079036,ENSG00000100601,ortholog_one2one
ENSMUSG00000026819,ENSG00000148339,ortholog_one2one
ENSMUSG00000056411,,
ENSMUSG00000024885,ENSG00000006534,ortholog_one2one
ENSMUSG00000079043,ENSG00000215251,ortholog_one2one
ENSMUSG00000008193,ENSG00000269404,ortholog_one2many
ENSMUSG00000008193,ENSG00000142539,ortholog_one2many
ENSMUSG00000093593,ENSG00000140983,ortholog_one2many
ENSMUSG00000074627,ENSG00000101353,ortholog_one2one
ENSMUSG00000091376,ENSG00000197953,ortholog_one2one
ENSMUSG00000041426,ENSG00000198130,ortholog_one2one
ENSMUSG00000045288,ENSG00000182040,ortholog_one2one
ENSMUSG00000095261,,
ENSMUSG00000059343,ENSG00000149925,ortholog_one2many
ENSMUSG00000071362,,
ENSMUSG00000095329,,
ENSMUSG00000039760,ENSG00000164485,ortholog_one2one
ENSMUSG00000073158,,
ENSMUSG00000055319,ENSG00000107651,ortholog_one2one
ENSMUSG00000027761,ENSG00000114771,ortholog_one2one
ENSMUSG00000046787,,
ENSMUSG00000022685,ENSG00000140694,ortholog_one2one
ENSMUSG00000096279,,
ENSMUSG00000066137,,
ENSMUSG00000009108,ENSG00000134183,ortholog_one2one
ENSMUSG00000009535,ENSG00000101654,ortholog_one2one
ENSMUSG00000057160,ENSG00000162704,ortholog_one2many
ENSMUSG00000074886,ENSG00000198055,ortholog_one2one
ENSMUSG00000028684,ENSG00000126088,ortholog_one2one
ENSMUSG00000042625,ENSG00000130254,ortholog_one2one
ENSMUSG00000048388,ENSG00000144369,ortholog_one2one
ENSMUSG00000018862,ENSG00000182938,ortholog_one2one
ENSMUSG00000095935,,
ENSMUSG00000018507,ENSG00000187688,ortholog_one2one
ENSMUSG00000028416,ENSG00000107262,ortholog_one2one
ENSMUSG00000006442,ENSG00000116649,ortholog_one2one
ENSMUSG00000059669,ENSG00000115750,ortholog_one2one
ENSMUSG00000094116,,
ENSMUSG00000039210,ENSG00000092978,ortholog_one2one
ENSMUSG00000022898,ENSG00000157538,ortholog_one2one
ENSMUSG00000070366,ENSG00000203805,ortholog_one2one
ENSMUSG00000074994,ENSG00000060749,ortholog_one2one
ENSMUSG00000091705,,
ENSMUSG00000096700,,
ENSMUSG00000021361,ENSG00000111843,ortholog_one2many
ENSMUSG00000021361,ENSG00000137210,ortholog_one2many
ENSMUSG00000043629,ENSG00000187699,ortholog_one2one
ENSMUSG00000063672,ENSG00000165066,ortholog_one2one
ENSMUSG00000036908,ENSG00000233094,ortholog_one2many
ENSMUSG00000036908,ENSG00000110057,ortholog_one2many
ENSMUSG00000040151,ENSG00000153936,ortholog_one2many
ENSMUSG00000040151,ENSG00000267561,ortholog_one2many
ENSMUSG00000038644,ENSG00000062822,ortholog_one2one
ENSMUSG00000095048,,
ENSMUSG00000027939,ENSG00000143552,ortholog_one2one
ENSMUSG00000007480,ENSG00000176136,ortholog_one2one
ENSMUSG00000042940,,
ENSMUSG00000032040,ENSG00000110063,ortholog_one2one
ENSMUSG00000019894,ENSG00000072041,ortholog_one2one
ENSMUSG00000059439,ENSG00000141376,ortholog_one2one
ENSMUSG00000045569,ENSG00000185231,ortholog_one2one
ENSMUSG00000022489,ENSG00000123360,ortholog_one2one
ENSMUSG00000031494,ENSG00000104938,ortholog_many2many
ENSMUSG00000095341,,
ENSMUSG00000032582,ENSG00000004534,ortholog_one2one
ENSMUSG00000020007,ENSG00000016402,ortholog_one2one
ENSMUSG00000024546,,
ENSMUSG00000025092,ENSG00000165868,ortholog_one2one
ENSMUSG00000026100,ENSG00000138379,ortholog_one2one
ENSMUSG00000042055,ENSG00000120008,ortholog_one2one
ENSMUSG00000050473,ENSG00000182747,ortholog_one2one
ENSMUSG00000027171,ENSG00000135378,ortholog_one2one
ENSMUSG00000031148,ENSG00000068394,ortholog_one2one
ENSMUSG00000041096,ENSG00000184205,ortholog_one2one
ENSMUSG00000091779,ENSG00000183684,ortholog_one2many
ENSMUSG00000060715,,
ENSMUSG00000043999,ENSG00000119737,ortholog_one2one
ENSMUSG00000046861,ENSG00000126107,ortholog_one2one
ENSMUSG00000021363,ENSG00000111837,ortholog_one2one
ENSMUSG00000079055,ENSG00000100678,ortholog_one2one
ENSMUSG00000048029,ENSG00000188316,ortholog_one2one
ENSMUSG00000031545,ENSG00000158669,ortholog_one2one
ENSMUSG00000035781,ENSG00000198858,ortholog_one2one
ENSMUSG00000035929,,
ENSMUSG00000034120,ENSG00000271885,ortholog_one2many
ENSMUSG00000034120,ENSG00000161547,ortholog_one2many
ENSMUSG00000097427,ENSG00000183684,ortholog_one2many
ENSMUSG00000078906,ENSG00000160961,ortholog_many2many
ENSMUSG00000028962,ENSG00000164889,ortholog_one2one
ENSMUSG00000034552,ENSG00000163012,ortholog_one2one
ENSMUSG00000078905,ENSG00000130544,ortholog_many2many
ENSMUSG00000097854,,
ENSMUSG00000097878,ENSG00000183684,ortholog_one2many
ENSMUSG00000020003,ENSG00000112357,ortholog_one2one
ENSMUSG00000043003,ENSG00000165105,ortholog_one2one
ENSMUSG00000031546,ENSG00000147536,ortholog_one2one
ENSMUSG00000037010,ENSG00000171388,ortholog_one2one
ENSMUSG00000035773,ENSG00000116014,ortholog_one2one
ENSMUSG00000048385,ENSG00000170616,ortholog_one2one
ENSMUSG00000032041,ENSG00000150455,ortholog_one2one
ENSMUSG00000020311,ENSG00000068912,ortholog_one2one
ENSMUSG00000024887,ENSG00000072444,ortholog_one2many
ENSMUSG00000024887,ENSG00000188611,ortholog_one2many
