Ensembl Gene ID,Chicken Ensembl Gene ID,Homology Type
ENSMUSG00000032894,,
ENSMUSG00000022768,,
ENSMUSG00000019254,,
ENSMUSG00000059990,,
ENSMUSG00000062128,,
ENSMUSG00000042286,ENSGALG00000001535,ortholog_one2one
ENSMUSG00000036403,ENSGALG00000013776,ortholog_one2one
ENSMUSG00000016942,ENSGALG00000012483,ortholog_one2one
ENSMUSG00000046076,,
ENSMUSG00000027480,ENSGALG00000028921,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000027290,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000028672,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000027003,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000025763,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000000443,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000027815,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000025727,ortholog_many2many
ENSMUSG00000027480,ENSGALG00000026668,ortholog_many2many
ENSMUSG00000031778,,
ENSMUSG00000075215,,
ENSMUSG00000024989,ENSGALG00000006639,ortholog_one2one
ENSMUSG00000020133,ENSGALG00000028458,ortholog_one2one
ENSMUSG00000031578,ENSGALG00000001663,ortholog_one2one
ENSMUSG00000024841,,
ENSMUSG00000045092,ENSGALG00000005208,ortholog_one2one
ENSMUSG00000075214,,
ENSMUSG00000054426,,
ENSMUSG00000031780,,
ENSMUSG00000054128,ENSGALG00000000178,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000027693,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000004617,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000026466,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000024348,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000027293,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000028268,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000026292,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000029093,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000002614,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000027944,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000027955,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000004772,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000024372,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000029079,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000024340,ortholog_many2many
ENSMUSG00000054128,ENSGALG00000027445,ortholog_many2many
ENSMUSG00000075212,,
ENSMUSG00000030447,ENSGALG00000016736,ortholog_one2one
ENSMUSG00000039148,,
ENSMUSG00000063881,,
ENSMUSG00000075211,,
ENSMUSG00000031323,,
ENSMUSG00000032492,ENSGALG00000005476,ortholog_one2one
ENSMUSG00000033044,ENSGALG00000000353,ortholog_one2one
ENSMUSG00000033554,ENSGALG00000005229,ortholog_one2one
ENSMUSG00000090946,ENSGALG00000027350,ortholog_one2one
ENSMUSG00000050603,,
ENSMUSG00000047098,ENSGALG00000027582,ortholog_one2one
ENSMUSG00000022003,ENSGALG00000016979,ortholog_one2one
ENSMUSG00000051344,ENSGALG00000008479,ortholog_one2one
ENSMUSG00000043226,,
ENSMUSG00000020572,ENSGALG00000008098,ortholog_one2one
ENSMUSG00000027777,ENSGALG00000009579,ortholog_one2one
ENSMUSG00000046491,ENSGALG00000027232,ortholog_one2one
ENSMUSG00000017466,ENSGALG00000027070,ortholog_one2one
ENSMUSG00000075210,,
ENSMUSG00000021687,ENSGALG00000004425,ortholog_one2one
ENSMUSG00000069823,,
ENSMUSG00000054200,ENSGALG00000026733,ortholog_one2one
ENSMUSG00000046152,ENSGALG00000015399,ortholog_one2one
ENSMUSG00000053287,,
ENSMUSG00000059741,ENSGALG00000005448,ortholog_one2one
ENSMUSG00000031781,ENSGALG00000001194,ortholog_one2one
ENSMUSG00000059379,,
ENSMUSG00000024990,ENSGALG00000006629,ortholog_one2one
ENSMUSG00000028890,ENSGALG00000001639,ortholog_one2one
ENSMUSG00000033850,,
ENSMUSG00000019984,ENSGALG00000002787,ortholog_one2one
ENSMUSG00000059334,,
ENSMUSG00000076433,ENSGALG00000022715,ortholog_one2many
ENSMUSG00000075209,,
ENSMUSG00000041774,ENSGALG00000001424,ortholog_one2one
ENSMUSG00000031303,ENSGALG00000016426,ortholog_one2one
ENSMUSG00000060126,ENSGALG00000028872,ortholog_one2one
ENSMUSG00000035576,ENSGALG00000000983,ortholog_one2one
ENSMUSG00000000278,ENSGALG00000003185,ortholog_one2one
ENSMUSG00000043892,,
ENSMUSG00000044664,,
ENSMUSG00000075208,,
ENSMUSG00000035683,ENSGALG00000027775,ortholog_one2many
ENSMUSG00000035683,ENSGALG00000016438,ortholog_one2many
ENSMUSG00000046975,ENSGALG00000003608,ortholog_many2many
ENSMUSG00000046975,ENSGALG00000026595,ortholog_many2many
ENSMUSG00000046975,ENSGALG00000026035,ortholog_many2many
ENSMUSG00000020184,ENSGALG00000009942,ortholog_one2one
ENSMUSG00000039330,,
ENSMUSG00000054626,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000098754,,
ENSMUSG00000039032,,
ENSMUSG00000078570,,
ENSMUSG00000086938,,
ENSMUSG00000032493,,
ENSMUSG00000025955,,
ENSMUSG00000020905,ENSGALG00000017417,ortholog_one2one
ENSMUSG00000037827,ENSGALG00000012552,ortholog_one2many
ENSMUSG00000021013,ENSGALG00000010663,ortholog_one2one
ENSMUSG00000025147,ENSGALG00000006659,ortholog_one2one
ENSMUSG00000057761,,
ENSMUSG00000030363,ENSGALG00000028962,ortholog_many2many
ENSMUSG00000073209,,
ENSMUSG00000005968,ENSGALG00000000935,ortholog_one2one
ENSMUSG00000054115,ENSGALG00000003547,ortholog_one2one
ENSMUSG00000020570,ENSGALG00000029006,ortholog_one2one
ENSMUSG00000044707,ENSGALG00000001455,ortholog_one2one
ENSMUSG00000024446,,
ENSMUSG00000050128,,
ENSMUSG00000058398,,
ENSMUSG00000010529,ENSGALG00000006061,ortholog_many2many
ENSMUSG00000027338,,
ENSMUSG00000028889,ENSGALG00000029001,ortholog_one2one
ENSMUSG00000055971,,
ENSMUSG00000037887,ENSGALG00000006647,ortholog_one2one
ENSMUSG00000075206,,
ENSMUSG00000027481,ENSGALG00000006662,ortholog_many2many
ENSMUSG00000093862,ENSGALG00000015340,ortholog_one2many
ENSMUSG00000045877,,
ENSMUSG00000044471,,
ENSMUSG00000020405,ENSGALG00000001445,ortholog_one2one
ENSMUSG00000030364,ENSGALG00000028962,ortholog_many2many
ENSMUSG00000090471,,
ENSMUSG00000057534,,
ENSMUSG00000058884,,
ENSMUSG00000070870,,
ENSMUSG00000042763,ENSGALG00000001653,ortholog_one2one
ENSMUSG00000072709,,
ENSMUSG00000054759,,
ENSMUSG00000047257,,
ENSMUSG00000079299,,
ENSMUSG00000079476,,
ENSMUSG00000066101,,
ENSMUSG00000042863,,
ENSMUSG00000038024,ENSGALG00000015083,ortholog_one2one
ENSMUSG00000046248,,
ENSMUSG00000021282,ENSGALG00000011464,ortholog_one2one
ENSMUSG00000068227,ENSGALG00000012472,ortholog_one2one
ENSMUSG00000032295,ENSGALG00000001615,ortholog_one2one
ENSMUSG00000072708,,
ENSMUSG00000073786,,
ENSMUSG00000067299,,
ENSMUSG00000028876,,
ENSMUSG00000027575,ENSGALG00000005781,ortholog_one2one
ENSMUSG00000033880,,
ENSMUSG00000057789,,
ENSMUSG00000073785,,
ENSMUSG00000045409,,
ENSMUSG00000054414,ENSGALG00000020879,ortholog_one2one
ENSMUSG00000024992,ENSGALG00000006626,ortholog_one2one
ENSMUSG00000090455,,
ENSMUSG00000095312,,
ENSMUSG00000056885,,
ENSMUSG00000049719,,
ENSMUSG00000024914,,
ENSMUSG00000089731,,
ENSMUSG00000033983,ENSGALG00000003158,ortholog_one2one
ENSMUSG00000095095,,
ENSMUSG00000027272,ENSGALG00000009249,ortholog_one2one
ENSMUSG00000066100,,
ENSMUSG00000045236,,
ENSMUSG00000062991,ENSGALG00000015422,ortholog_one2one
ENSMUSG00000060335,,
ENSMUSG00000025952,,
ENSMUSG00000020131,ENSGALG00000026384,ortholog_one2one
ENSMUSG00000025609,ENSGALG00000006356,ortholog_one2one
ENSMUSG00000048752,,
ENSMUSG00000045777,ENSGALG00000020497,ortholog_one2one
ENSMUSG00000027963,ENSGALG00000027984,ortholog_one2one
ENSMUSG00000026981,,
ENSMUSG00000030325,,
ENSMUSG00000073658,,
ENSMUSG00000049555,ENSGALG00000005443,ortholog_one2one
ENSMUSG00000028873,ENSGALG00000022145,ortholog_one2one
ENSMUSG00000039704,ENSGALG00000013377,ortholog_one2one
ENSMUSG00000038965,ENSGALG00000001415,ortholog_one2one
ENSMUSG00000022698,ENSGALG00000014805,ortholog_one2one
ENSMUSG00000006575,ENSGALG00000026518,ortholog_one2one
ENSMUSG00000044429,,
ENSMUSG00000017868,ENSGALG00000003537,ortholog_one2one
ENSMUSG00000067995,ENSGALG00000016974,ortholog_one2one
ENSMUSG00000031782,ENSGALG00000001184,ortholog_one2one
ENSMUSG00000025575,ENSGALG00000011822,ortholog_one2one
ENSMUSG00000030452,ENSGALG00000016737,ortholog_one2one
ENSMUSG00000031583,ENSGALG00000010281,ortholog_one2one
ENSMUSG00000064179,,
ENSMUSG00000024334,,
ENSMUSG00000007891,ENSGALG00000006613,ortholog_one2one
ENSMUSG00000097025,,
ENSMUSG00000042857,,
ENSMUSG00000044950,ENSGALG00000001436,ortholog_one2one
ENSMUSG00000027339,ENSGALG00000000206,ortholog_one2one
ENSMUSG00000082229,ENSGALG00000010238,ortholog_one2many
ENSMUSG00000031512,,
ENSMUSG00000031783,ENSGALG00000001168,ortholog_one2one
ENSMUSG00000062064,ENSGALG00000007803,ortholog_many2many
ENSMUSG00000047037,ENSGALG00000016738,ortholog_one2one
ENSMUSG00000028871,ENSGALG00000001946,ortholog_one2one
ENSMUSG00000020904,ENSGALG00000001261,ortholog_one2one
ENSMUSG00000044816,,
ENSMUSG00000031326,ENSGALG00000007656,ortholog_one2many
ENSMUSG00000031326,ENSGALG00000007657,ortholog_one2many
ENSMUSG00000060630,,
ENSMUSG00000046523,ENSGALG00000016975,ortholog_one2one
ENSMUSG00000021686,ENSGALG00000004390,ortholog_one2one
ENSMUSG00000051246,ENSGALG00000015628,ortholog_one2one
ENSMUSG00000040631,ENSGALG00000001160,ortholog_one2one
ENSMUSG00000057207,,
ENSMUSG00000031327,ENSGALG00000007660,ortholog_one2one
ENSMUSG00000022008,ENSGALG00000016973,ortholog_one2one
ENSMUSG00000070383,,
ENSMUSG00000034648,ENSGALG00000008279,ortholog_one2one
ENSMUSG00000028972,ENSGALG00000002390,ortholog_one2one
ENSMUSG00000059873,,
ENSMUSG00000071636,ENSGALG00000001023,ortholog_one2one
ENSMUSG00000034639,,
ENSMUSG00000022440,ENSGALG00000027067,ortholog_one2one
ENSMUSG00000063605,ENSGALG00000013563,ortholog_one2one
ENSMUSG00000096468,,
ENSMUSG00000028869,ENSGALG00000001973,ortholog_one2one
ENSMUSG00000044923,,
ENSMUSG00000023027,ENSGALG00000006089,ortholog_one2one
ENSMUSG00000022009,ENSGALG00000016972,ortholog_one2one
ENSMUSG00000023460,ENSGALG00000025892,ortholog_one2one
ENSMUSG00000043267,,
ENSMUSG00000041278,ENSGALG00000001429,ortholog_one2one
ENSMUSG00000069818,,
ENSMUSG00000042796,,
ENSMUSG00000035860,ENSGALG00000008109,ortholog_one2one
ENSMUSG00000027698,ENSGALG00000009170,ortholog_one2one
ENSMUSG00000007411,ENSGALG00000011505,ortholog_one2one
ENSMUSG00000095427,ENSGALG00000005490,ortholog_one2many
ENSMUSG00000014959,ENSGALG00000009583,ortholog_one2one
ENSMUSG00000024105,,
ENSMUSG00000030101,ENSGALG00000008286,ortholog_one2one
ENSMUSG00000094714,,
ENSMUSG00000045392,,
ENSMUSG00000000275,ENSGALG00000003144,ortholog_one2one
ENSMUSG00000074473,,
ENSMUSG00000025950,ENSGALG00000008818,ortholog_one2one
ENSMUSG00000044933,ENSGALG00000012457,ortholog_one2one
ENSMUSG00000047935,,
ENSMUSG00000060422,,
ENSMUSG00000042707,ENSGALG00000001996,ortholog_one2one
ENSMUSG00000033220,ENSGALG00000012456,ortholog_one2one
ENSMUSG00000061577,ENSGALG00000001149,ortholog_one2one
ENSMUSG00000061984,,
ENSMUSG00000061704,,
ENSMUSG00000050240,ENSGALG00000001403,ortholog_one2one
ENSMUSG00000096014,,
ENSMUSG00000044037,ENSGALG00000005430,ortholog_one2one
ENSMUSG00000075205,,
ENSMUSG00000094488,,
ENSMUSG00000039238,ENSGALG00000001518,ortholog_one2one
ENSMUSG00000031329,,
ENSMUSG00000033278,ENSGALG00000013902,ortholog_one2one
ENSMUSG00000050213,ENSGALG00000002010,ortholog_one2one
ENSMUSG00000075204,,
ENSMUSG00000031098,ENSGALG00000006602,ortholog_one2one
ENSMUSG00000067909,,
ENSMUSG00000042644,ENSGALG00000003149,ortholog_one2one
ENSMUSG00000075203,,
ENSMUSG00000017446,ENSGALG00000005253,ortholog_many2many
ENSMUSG00000063524,ENSGALG00000002377,ortholog_one2many
ENSMUSG00000075202,,
ENSMUSG00000056921,,
ENSMUSG00000075201,,
ENSMUSG00000028495,ENSGALG00000015082,ortholog_one2one
ENSMUSG00000062186,,
ENSMUSG00000097421,,
ENSMUSG00000072664,,
ENSMUSG00000073375,ENSGALG00000019501,ortholog_one2one
ENSMUSG00000075200,,
ENSMUSG00000035458,,
ENSMUSG00000046605,ENSGALG00000001433,ortholog_one2one
ENSMUSG00000022010,ENSGALG00000016971,ortholog_one2one
ENSMUSG00000010435,,
ENSMUSG00000069816,,
ENSMUSG00000028863,ENSGALG00000002013,ortholog_one2one
ENSMUSG00000075199,,
ENSMUSG00000031167,,
ENSMUSG00000075198,,
ENSMUSG00000031125,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000055692,,
ENSMUSG00000075197,,
ENSMUSG00000075196,,
ENSMUSG00000096393,ENSGALG00000021163,ortholog_one2many
ENSMUSG00000027962,ENSGALG00000005257,ortholog_one2one
ENSMUSG00000057050,,
ENSMUSG00000039304,ENSGALG00000009179,ortholog_one2one
ENSMUSG00000031785,ENSGALG00000001085,ortholog_one2one
ENSMUSG00000031097,ENSGALG00000006591,ortholog_one2one
ENSMUSG00000030102,ENSGALG00000008294,ortholog_one2one
ENSMUSG00000075195,,
ENSMUSG00000042677,ENSGALG00000002021,ortholog_one2one
ENSMUSG00000032494,,
ENSMUSG00000038126,ENSGALG00000003419,ortholog_one2one
ENSMUSG00000075194,,
ENSMUSG00000000276,ENSGALG00000003131,ortholog_one2one
ENSMUSG00000032796,ENSGALG00000014615,ortholog_one2one
ENSMUSG00000049041,,
ENSMUSG00000020564,ENSGALG00000008115,ortholog_one2one
ENSMUSG00000075193,,
ENSMUSG00000055809,,
ENSMUSG00000060181,ENSGALG00000009940,ortholog_one2one
ENSMUSG00000079298,ENSGALG00000000136,ortholog_one2many
ENSMUSG00000038007,ENSGALG00000015081,ortholog_one2one
ENSMUSG00000047149,ENSGALG00000026382,ortholog_many2many
ENSMUSG00000047149,ENSGALG00000025840,ortholog_many2many
ENSMUSG00000047149,ENSGALG00000003619,ortholog_many2many
ENSMUSG00000047149,ENSGALG00000004422,ortholog_many2many
ENSMUSG00000047444,,
ENSMUSG00000000759,ENSGALG00000016836,ortholog_one2one
ENSMUSG00000001985,ENSGALG00000002098,ortholog_one2one
ENSMUSG00000032495,ENSGALG00000013634,ortholog_one2one
ENSMUSG00000068696,ENSGALG00000005252,ortholog_one2one
ENSMUSG00000047423,,
ENSMUSG00000049184,ENSGALG00000027562,ortholog_one2one
ENSMUSG00000043692,,
ENSMUSG00000068009,ENSGALG00000006674,ortholog_one2one
ENSMUSG00000029101,ENSGALG00000015626,ortholog_one2one
ENSMUSG00000048544,,
ENSMUSG00000030451,ENSGALG00000016739,ortholog_one2one
ENSMUSG00000004961,,
ENSMUSG00000066319,ENSGALG00000020796,ortholog_one2many
ENSMUSG00000049152,ENSGALG00000005599,ortholog_many2many
ENSMUSG00000072855,,
ENSMUSG00000090164,,
ENSMUSG00000073177,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000060470,ENSGALG00000021490,ortholog_one2one
ENSMUSG00000057802,,
ENSMUSG00000050541,ENSGALG00000001416,ortholog_one2one
ENSMUSG00000098078,,
ENSMUSG00000026867,ENSGALG00000000993,ortholog_one2one
ENSMUSG00000031330,ENSGALG00000005001,ortholog_one2many
ENSMUSG00000033502,ENSGALG00000005248,ortholog_one2one
ENSMUSG00000026979,,
ENSMUSG00000024912,,
ENSMUSG00000031786,ENSGALG00000001065,ortholog_one2one
ENSMUSG00000018819,ENSGALG00000006583,ortholog_one2one
ENSMUSG00000030365,ENSGALG00000028962,ortholog_many2many
ENSMUSG00000025949,ENSGALG00000008842,ortholog_one2one
ENSMUSG00000028859,ENSGALG00000002112,ortholog_one2one
ENSMUSG00000032496,ENSGALG00000006453,ortholog_one2many
ENSMUSG00000095098,,
ENSMUSG00000033965,ENSGALG00000007748,ortholog_one2one
ENSMUSG00000024911,,
ENSMUSG00000069476,,
ENSMUSG00000018008,ENSGALG00000012454,ortholog_one2one
ENSMUSG00000009628,,
ENSMUSG00000039068,ENSGALG00000008988,ortholog_one2one
ENSMUSG00000035429,ENSGALG00000000584,ortholog_one2one
ENSMUSG00000031787,ENSGALG00000001041,ortholog_one2one
ENSMUSG00000047635,,
ENSMUSG00000036377,ENSGALG00000013771,ortholog_one2one
ENSMUSG00000068284,ENSGALG00000014808,ortholog_one2one
ENSMUSG00000072553,ENSGALG00000024428,ortholog_one2one
ENSMUSG00000004296,ENSGALG00000001409,ortholog_one2one
ENSMUSG00000099104,,
ENSMUSG00000070380,,
ENSMUSG00000091609,,
ENSMUSG00000031299,ENSGALG00000016430,ortholog_one2many
ENSMUSG00000039676,ENSGALG00000013376,ortholog_one2one
ENSMUSG00000033713,ENSGALG00000010665,ortholog_one2one
ENSMUSG00000045282,,
ENSMUSG00000043953,,
ENSMUSG00000070379,,
ENSMUSG00000028861,ENSGALG00000027648,ortholog_one2one
ENSMUSG00000002325,ENSGALG00000006448,ortholog_many2many
ENSMUSG00000051136,ENSGALG00000027947,ortholog_one2one
ENSMUSG00000024910,ENSGALG00000000139,ortholog_many2many
ENSMUSG00000054237,ENSGALG00000006622,ortholog_one2one
ENSMUSG00000023873,,
ENSMUSG00000024335,ENSGALG00000000156,ortholog_one2one
ENSMUSG00000003882,ENSGALG00000013372,ortholog_one2one
ENSMUSG00000070378,,
ENSMUSG00000023083,ENSGALG00000000178,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000027693,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000004617,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000026466,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000024348,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000027293,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000028268,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000026292,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000029093,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000002614,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000027944,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000027955,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000004772,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000024372,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000029079,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000024340,ortholog_many2many
ENSMUSG00000023083,ENSGALG00000027445,ortholog_many2many
ENSMUSG00000029394,ENSGALG00000003410,ortholog_one2many
ENSMUSG00000048616,ENSGALG00000003114,ortholog_one2one
ENSMUSG00000039286,ENSGALG00000009222,ortholog_one2one
ENSMUSG00000073176,,
ENSMUSG00000043795,ENSGALG00000023572,ortholog_one2one
ENSMUSG00000025946,ENSGALG00000019797,ortholog_many2many
ENSMUSG00000075192,,
ENSMUSG00000041231,ENSGALG00000003672,ortholog_one2one
ENSMUSG00000047490,ENSGALG00000003110,ortholog_one2one
ENSMUSG00000024448,ENSGALG00000000178,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000027693,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000004617,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000026466,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000024348,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000027293,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000028268,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000026292,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000029093,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000002614,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000027944,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000027955,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000004772,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000024372,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000029079,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000024340,ortholog_many2many
ENSMUSG00000024448,ENSGALG00000027445,ortholog_many2many
ENSMUSG00000067242,ENSGALG00000029106,ortholog_one2one
ENSMUSG00000042616,ENSGALG00000002123,ortholog_one2one
ENSMUSG00000052798,ENSGALG00000009934,ortholog_one2one
ENSMUSG00000052296,,
ENSMUSG00000075190,,
ENSMUSG00000032497,ENSGALG00000012266,ortholog_one2one
ENSMUSG00000043460,ENSGALG00000012446,ortholog_one2one
ENSMUSG00000070377,,
ENSMUSG00000058124,ENSGALG00000000178,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000027693,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000004617,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000026466,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000024348,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000027293,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000028268,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000026292,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000029093,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000002614,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000027944,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000027955,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000004772,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000024372,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000029079,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000024340,ortholog_many2many
ENSMUSG00000058124,ENSGALG00000027445,ortholog_many2many
ENSMUSG00000025608,ENSGALG00000006409,ortholog_one2one
ENSMUSG00000042043,ENSGALG00000004353,ortholog_one2one
ENSMUSG00000032298,ENSGALG00000001586,ortholog_one2one
ENSMUSG00000070375,,
ENSMUSG00000018169,ENSGALG00000012442,ortholog_one2one
ENSMUSG00000021685,ENSGALG00000026744,ortholog_one2one
ENSMUSG00000025945,,
ENSMUSG00000050188,ENSGALG00000002127,ortholog_one2one
ENSMUSG00000054484,ENSGALG00000009260,ortholog_one2one
ENSMUSG00000078306,,
ENSMUSG00000070374,,
ENSMUSG00000078655,,
ENSMUSG00000052681,ENSGALG00000009927,ortholog_one2one
ENSMUSG00000027340,ENSGALG00000000195,ortholog_one2one
ENSMUSG00000075189,,
ENSMUSG00000037996,ENSGALG00000015080,ortholog_one2one
ENSMUSG00000033857,ENSGALG00000011816,ortholog_one2one
ENSMUSG00000020903,ENSGALG00000001238,ortholog_one2one
ENSMUSG00000063802,ENSGALG00000028146,ortholog_one2one
ENSMUSG00000017858,ENSGALG00000003523,ortholog_one2one
ENSMUSG00000075188,,
ENSMUSG00000032299,ENSGALG00000001572,ortholog_one2one
ENSMUSG00000014030,ENSGALG00000016431,ortholog_one2one
ENSMUSG00000075187,,
ENSMUSG00000063116,,
ENSMUSG00000030450,ENSGALG00000016740,ortholog_one2one
ENSMUSG00000075186,,
ENSMUSG00000039852,ENSGALG00000002232,ortholog_one2one
ENSMUSG00000075185,,
ENSMUSG00000024043,ENSGALG00000014758,ortholog_one2one
ENSMUSG00000054406,,
ENSMUSG00000090059,,
ENSMUSG00000072968,,
ENSMUSG00000042608,ENSGALG00000002130,ortholog_one2one
ENSMUSG00000068877,ENSGALG00000000866,ortholog_many2many
ENSMUSG00000068877,ENSGALG00000027380,ortholog_many2many
ENSMUSG00000068877,ENSGALG00000018415,ortholog_many2many
ENSMUSG00000068877,ENSGALG00000026523,ortholog_many2many
ENSMUSG00000033170,ENSGALG00000012436,ortholog_one2one
ENSMUSG00000075182,,
ENSMUSG00000054850,ENSGALG00000007133,ortholog_one2many
ENSMUSG00000046173,ENSGALG00000014450,ortholog_one2many
ENSMUSG00000032498,ENSGALG00000012060,ortholog_one2one
